"date","sim_l2","sim_l1","sim_s2","sim_s1","eu_index_l2","eu_index_l1","us_index_l2","us_index_l1","eu_index_s2","eu_index_s1","us_index_s2","us_index_s1"
1997-04-09,294.592951478626,154.965010448552,35.3308822065948,72.9590873215661,303.77604,242.9831,325.77486,231.19583,36.79014,82.80604,36.13144,75.37696
1997-04-10,292.044031336578,154.276543807979,35.5050399600855,73.0948930283914,301.15118,241.94559,323.7952,230.51267,37.11074,83.17035,36.35861,75.61961
1997-04-11,278.372850637887,150.647523110311,37.6119124767932,75.417751107607,287.05716,236.29622,306.03433,224.20951,38.84958,85.12238,38.35972,77.70619
1997-04-12,279.345960901684,150.894564682804,37.4519671227268,75.2493924763819,288.06395,236.72258,307.291,224.68822,38.71649,84.9802,38.21006,77.56035
1997-04-13,280.592620847048,151.214889691978,37.2444007548598,75.0288519790341,289.35285,237.26414,308.9159,225.30069,38.54633,84.79708,38.01577,77.3689
1997-04-14,282.092243456549,151.602608299691,36.9693179054715,74.7277974047338,290.90264,237.91153,311.02109,226.08713,38.34285,84.57688,37.76452,77.11905
1997-04-15,293.927203709349,154.764990310891,36.098750117055,74.078747661456,303.1106,242.91564,320.22567,229.4518,36.73571,82.80795,36.65421,75.99129
1997-04-16,299.538158580697,156.225627866142,35.1851643233386,73.0663699567916,308.90037,245.24785,327.7123,232.15332,36.03613,82.02298,35.80424,75.116
1997-04-17,296.774270549112,155.486179828489,35.2777207490942,73.0832987437473,306.05367,244.13006,326.15882,231.62239,36.37078,82.40728,35.98152,75.30761
1997-04-18,297.700497944289,155.714442719149,34.7074594739237,72.3357179766879,307.0124,244.52464,330.0643,233.02796,36.25974,82.28494,35.55748,74.86939
1997-04-19,295.71131558241,155.176297893851,34.8252309546839,72.420048525619,304.96455,243.72132,328.61363,232.53481,36.5043,82.56589,35.721,75.04702
1997-04-20,292.276972001246,154.256606975504,34.9900850223986,72.5095945401452,301.42627,242.31963,326.32992,231.74571,36.93031,83.05112,35.97641,75.32082
1997-04-21,290.195520549286,153.689453746269,35.1148545584128,72.5971557129411,299.28315,241.47026,324.80965,231.2247,37.19561,83.35291,36.1513,75.50941
1997-04-22,303.445012156113,157.17929779142,33.9379984356605,71.5289411902281,312.95102,246.9961,336.98958,235.57928,35.49868,81.45504,34.80253,74.1065
1997-04-23,303.139889153083,157.083343748638,34.0616621298756,71.6921316234584,312.63996,246.88555,336.0998,235.28935,35.53682,81.50217,34.90269,74.21918
1997-04-24,303.056960081491,157.045602267559,34.3958350935422,72.1593498755809,312.55805,246.86544,333.91588,234.54491,35.54901,81.51953,35.13702,74.47405
1997-04-25,300.86628262769,156.46214396754,35.0653552091783,73.0105948519596,310.30231,245.98678,328.8337,232.77968,35.80809,81.81994,35.67881,75.05386
1997-04-26,301.964682732557,156.730483772753,34.9355847064016,72.8762805247911,311.43875,246.44933,330.08049,233.24047,35.67965,81.67657,35.55111,74.92522
1997-04-27,304.515584736136,157.374061775265,34.6988196273516,72.6509274471482,314.07329,247.5038,332.53268,234.12639,35.3801,81.33707,35.29435,74.66034
1997-04-28,307.43329325578,158.109315433048,34.4365004371374,72.4020722006571,317.08621,248.70312,335.30302,235.12186,35.04286,80.95277,35.00793,74.36325
1997-04-29,322.298015183602,161.913124758023,32.4619233885919,70.2193822453301,332.42133,254.72937,353.60907,241.55986,33.34967,79.00039,33.10317,72.34586
1997-04-30,330.90196013594,164.055825548314,32.0020227838943,69.8701050559813,341.29937,258.14379,360.10399,243.79947,32.46084,77.95099,32.50201,71.69471
1997-05-01,324.781649364436,162.518408385964,32.0524705051985,69.7291961539888,334.9907,255.77094,357.52711,242.94825,33.06296,78.67725,32.74178,71.96479
1997-05-02,339.797297139513,166.2556006987,31.0480027147385,68.8110606601675,350.48222,261.69775,370.47352,247.3671,31.53557,76.86325,31.56231,70.67397
1997-05-03,347.259327754734,168.062699319881,30.4562452313748,68.1901597408603,358.18295,264.58587,377.91959,249.8735,30.84442,76.0242,30.93384,69.97564
1997-05-04,353.432204585613,169.537513137322,29.9896577387548,67.6972099286934,364.55415,266.95226,384.04866,251.92044,30.29754,75.35343,30.43804,69.4201
1997-05-05,355.538397326917,170.02363692474,29.8150259251691,67.5029414815386,366.73084,267.7626,386.3419,252.69354,30.11886,75.13441,30.26259,69.22525
1997-05-06,350.516649344191,168.802036955378,29.8862290456387,67.4525209406477,361.55525,265.88656,383.93557,251.92765,30.54592,75.67024,30.45743,69.45331
1997-05-07,338.740155039613,165.947384262125,30.7100964763839,68.3159064832838,349.41207,261.43481,372.59366,248.22822,31.57358,76.9463,31.36337,70.49167
1997-05-08,339.152655800094,166.033440460613,30.2143409653792,67.5964374266099,349.84161,261.60853,376.81895,249.65693,31.53735,76.90537,31.01421,70.10475
1997-05-09,337.757934257398,165.676350143644,29.6628953858063,66.7293857550524,348.40698,261.08514,380.95865,251.04895,31.66916,77.0693,30.6796,69.73181
1997-05-10,340.932347464545,166.436302801701,29.3276849411661,66.332556401723,351.68551,262.32657,385.06176,252.4217,31.3732,76.71239,30.35522,69.36839
1997-05-11,348.186023374868,168.186085606841,29.171183822177,66.3328918260887,359.17204,265.13181,389.17528,253.79088,30.70706,75.9012,30.03694,69.00991
1997-05-12,351.344412939924,168.929657980471,28.8923248569156,66.0117158147232,362.43424,266.34907,392.87098,255.01702,30.43017,75.56218,29.75775,68.69437
1997-05-13,344.837812901454,167.345563504769,29.1018790832512,66.1283326192037,355.72646,263.8976,388.56634,253.6409,30.99528,76.26696,30.08972,69.08264
1997-05-14,347.962840017976,168.083794071188,28.93557830437,65.9774160293582,358.95428,265.108,391.25477,254.53932,30.71605,75.9266,29.88765,68.85584
1997-05-15,351.477311066775,168.914509735841,28.4817844701719,65.4001646489082,362.58392,266.46156,396.71342,256.33689,30.40739,75.5483,29.47683,68.388
1997-05-16,339.018239166022,165.901576374386,29.2163738546198,66.1396820402554,349.73534,261.75362,385.20241,252.63911,31.48662,76.89214,30.3377,69.39173
1997-05-17,341.326047100569,166.446212083691,29.230409444637,66.2369264183643,352.12015,262.65909,385.98951,252.91807,31.27412,76.63589,30.28206,69.33326
1997-05-18,344.329849914205,167.157632233408,29.2441045892884,66.3556887045334,355.22302,263.82943,387.0349,253.28144,31.00058,76.30393,30.20636,69.25176
1997-05-19,346.722893175077,167.718454423687,29.1994002779886,66.3660030617329,357.69588,264.76085,388.36299,253.73728,30.78692,76.04417,30.10916,69.14561
1997-05-20,348.5368754048,168.142662739773,28.4039619124442,65.2206206534359,359.57141,265.46812,396.19247,256.31616,30.62777,75.85077,29.50784,68.46037
1997-05-21,346.888646569584,167.726656573327,28.5811133908371,65.4416605055654,357.87516,264.85516,393.96444,255.61703,30.77463,76.03579,29.68009,68.66539
1997-05-22,343.821137975441,166.96600868862,28.8419743757289,65.7446489139792,354.71464,263.69877,390.44563,254.4967,31.04854,76.37733,29.95127,68.98424
1997-05-23,352.794572120032,169.126175696852,28.0435033658662,64.8187222045687,363.97649,267.1544,401.08835,257.98594,30.23939,75.38525,29.14024,68.05532
1997-05-24,355.287486474372,169.703012931398,28.0645842112369,64.9285214844193,366.55263,268.11294,401.86854,258.25786,30.02739,75.12409,29.08952,68.00109
1997-05-25,357.50194063359,170.211502133272,28.079077745592,65.0193405957834,368.84154,268.96322,402.60275,258.51481,29.84196,74.89522,29.04234,67.95093
1997-05-26,359.156995605052,170.585852067937,28.0828731129251,65.0764963814595,370.55336,269.60055,403.22727,258.73636,29.70564,74.72723,29.00324,67.91018
1997-05-27,359.439183370031,170.63429835847,28.0738349570003,65.0723133138349,370.84879,269.72115,403.46427,258.83428,29.68426,74.70338,28.99252,67.90283
1997-05-28,356.743267695803,169.974495359005,28.2261047031419,65.2273890974037,368.07159,268.72425,401.03592,258.077,29.90854,74.98862,29.17314,68.11948
1997-05-29,353.839739298916,169.262608959588,28.4340971546908,65.4604468291732,365.08012,267.64443,398.01702,257.12735,30.15323,75.29816,29.39891,68.38826
1997-05-30,360.942676392477,170.938922091933,28.2986653301144,65.472466490474,372.41292,270.34362,401.95927,258.42245,29.54834,74.54548,29.11377,68.06183
1997-05-31,364.123969735229,171.669381950774,28.4783458131349,65.8465222847395,375.69962,271.54846,401.47952,258.29005,29.28882,74.2208,29.15486,68.11506
1997-06-01,366.717056711584,172.259112870532,28.6592798495801,66.2045104215703,378.37949,272.52983,400.77559,258.08543,29.08167,73.96126,29.21232,68.1874
1997-06-02,367.592477605626,172.445640918055,28.7823182261531,66.421572635426,379.28713,272.87012,399.99386,257.85569,29.01417,73.87848,29.27574,68.26667
1997-06-03,365.949517779859,172.040806973723,28.8173198925107,66.4271285531398,377.59629,272.27529,399.11414,257.59334,29.1457,74.04897,29.34624,68.35393
1997-06-04,361.869877439587,171.062798819492,29.2166397440853,66.918743421905,373.39118,270.77255,393.98685,255.95985,29.47218,74.46674,29.72897,68.80472
1997-06-05,365.368011956976,171.869113985867,29.0180782418868,66.7245216647553,377.00501,272.09622,397.07663,256.98488,29.18875,74.11175,29.50192,68.54718
1997-06-06,378.583068599241,174.957032827122,28.0385369355711,65.6265380161105,390.64533,277.03196,410.82335,261.4544,28.13407,72.77588,28.48601,67.37205
1997-06-07,377.518002620322,174.692340365685,27.8372393468651,65.2829967731708,389.55085,276.65757,412.45347,261.99462,28.21512,72.88371,28.37885,67.25032
1997-06-08,376.15068587275,174.357033981917,27.6570158023679,64.9631091065329,388.14446,276.17179,413.78358,262.43862,28.31917,73.02112,28.2932,67.15384
1997-06-09,375.115433722519,174.09859000976,27.4606063912406,64.6270782407623,387.08069,275.80701,415.41334,262.97736,28.39902,73.12708,28.18773,67.03374
1997-06-10,381.23006272147,175.494365864144,27.4651123177332,64.8105126509306,393.39484,278.07014,417.65165,263.70808,27.93735,72.53572,28.04187,66.86543
1997-06-11,383.25823277211,175.943080975292,27.135782435656,64.351382343805,395.49228,278.82513,421.78398,265.03465,27.7904,72.34795,27.77006,66.5464
1997-06-12,398.81320330163,179.49257144713,26.3824968450966,63.5970706453495,411.54836,284.49866,435.27661,269.29618,26.66344,70.88399,26.88706,65.49351
1997-06-13,412.511129825631,182.554213254955,25.953854559709,63.2736470205585,425.68846,289.39999,444.95603,272.31307,25.74856,69.67079,26.29429,64.77654
1997-06-14,411.496030139892,182.30955774581,25.9105007150251,63.1784403267351,424.64586,289.05973,445.13555,272.39092,25.81361,69.76164,26.28937,64.77542
1997-06-15,410.147180050488,181.990518111074,25.8625438643593,63.0671271347517,423.25882,288.60175,445.24709,272.44798,25.89989,69.88107,26.28848,64.77925
1997-06-16,409.189923653951,181.758194988132,25.8217862114105,62.9775386890187,422.27586,288.2807,445.42564,272.528,25.96204,69.96777,26.28458,64.77997
1997-06-17,410.226458441566,181.968238857608,25.8176288461247,62.9985383261943,423.35043,288.66164,445.89663,272.69464,25.89796,69.88429,26.26233,64.75739
1997-06-18,402.543521915109,180.243009538609,26.0476082421506,63.1771877804677,415.4266,285.97432,440.48845,271.06339,26.38424,70.54325,26.58605,65.16133
1997-06-19,409.208158190561,181.715482985917,25.4824569324656,62.4391526092501,422.30934,288.35731,449.34732,273.81172,25.94851,69.96364,26.05638,64.51713
1997-06-20,412.45588216145,182.413859965293,25.5304828483837,62.6010849757341,425.66593,289.51752,450.01219,274.03669,25.74398,69.6908,26.02321,64.48083
1997-06-21,406.800834841575,181.142355843319,25.7950857678675,62.8917690832557,419.83469,287.54875,444.88252,272.49725,26.0983,70.17327,26.32496,64.85944
1997-06-22,394.434957746719,178.369105907189,26.2721123072936,63.3498795930114,407.07747,283.19423,434.88964,269.45916,26.89281,71.24432,26.92118,65.59871
1997-06-23,388.840792274445,177.08372539757,26.5459977926854,63.6416083125969,401.30871,281.20165,429.84626,267.91898,27.27564,71.75437,27.23876,65.99052
1997-06-24,405.912805599593,180.949684430468,25.5213920102801,62.4709292373057,418.93277,287.39033,447.20364,273.35025,26.07909,70.18348,26.14385,64.66909
1997-06-25,398.379920625035,179.250649475484,25.921260386078,62.9315866272267,411.16311,284.73944,439.80088,271.11044,26.56433,70.8393,26.58169,65.21545
1997-06-26,395.826351273404,178.657531442238,26.31374453469,63.5010473022213,408.53236,283.84248,434.48308,269.49398,26.7362,71.07138,26.90847,65.62122
1997-06-27,401.968917486616,180.021077547607,26.1993296710572,63.4821730431203,414.87683,286.06059,438.01699,270.6125,26.3225,70.52448,26.69512,65.36604
1997-06-28,401.828476199745,179.971061986945,26.2577219294638,63.5741507333178,414.73668,286.02778,437.36523,270.43379,26.33402,70.54317,26.74057,65.42663
1997-06-29,401.608270536927,179.904688307002,26.3427593685499,63.7071309405014,414.5142,285.96892,436.39384,270.15609,26.35164,70.57061,26.80569,65.51124
1997-06-30,401.459184603943,179.855033299147,26.4059336621996,63.8066682229984,414.36512,285.93663,435.71186,269.97258,26.36509,70.59277,26.85531,65.57804
1997-07-01,406.590519503443,180.984078765892,26.0537537981296,63.3765789883037,419.66621,287.77994,441.49383,271.78911,26.02939,70.14632,26.50528,65.15627
1997-07-02,422.479329050374,184.499170828316,25.4187289331365,62.7608903427887,436.07085,293.4189,454.39534,275.78307,25.01317,68.77995,25.73576,64.21539
1997-07-03,432.737082011782,186.71861224069,24.6440641502478,61.7411586731478,446.66365,296.99731,467.37332,279.74422,24.4069,67.94928,25.00549,63.30911
1997-07-04,431.454664488107,186.421575034469,24.6932761156802,61.7940462760699,445.34513,296.57386,466.33925,279.45792,24.48095,68.05522,25.06609,63.39056
1997-07-05,429.291192685074,185.933225277586,24.7530642940359,61.8432698139573,443.11716,295.84687,464.85454,279.03619,24.60535,68.231,25.15117,63.50288
1997-07-06,427.163771571035,185.451685961257,24.8206404459673,61.9058816800195,440.92635,295.13037,463.28817,278.58917,24.72894,68.40524,25.24121,63.6213
1997-07-07,425.859461926896,185.148290761387,24.8629692407582,61.9459582837517,439.58512,294.69633,462.34109,278.3281,24.80618,68.51496,25.29835,63.69822
1997-07-08,437.841662722944,187.730631426154,24.6771653649413,61.9289898551029,451.9586,298.85868,468.97639,280.34836,24.10927,67.55541,24.94014,63.25201
1997-07-09,428.826558449144,185.778045363002,25.3384043981059,62.8242331196299,442.65806,295.79866,457.44774,276.92565,24.60692,68.25548,25.55794,64.04014
1997-07-10,431.098728594032,186.252578894412,24.8895179254947,62.1394193208509,445.00864,296.59874,463.73218,278.85075,24.47808,68.07963,25.21173,63.61118
1997-07-11,440.775709541271,188.317898577544,24.9357223924326,62.4495539377576,455.00301,299.94409,466.64389,279.74877,23.92964,67.3198,25.05842,63.42242
1997-07-12,444.729581528711,189.138476881859,25.0033562883089,62.6566589117583,459.08977,301.30601,467.23616,279.94896,23.71626,67.02246,25.03172,63.39325
1997-07-13,447.49711590563,189.704271939366,25.0513569368638,62.8028340177462,461.95198,302.26025,467.65159,280.0961,23.5701,66.81873,25.01456,63.37616
1997-07-14,451.481236641376,190.524553422595,25.1198234859306,63.0112885041691,466.07014,303.6226,468.23044,280.29279,23.36152,66.52587,24.98892,63.34845
1997-07-15,463.101124777347,192.953997682764,24.8378967753929,62.8113952512553,478.0709,307.54666,475.75671,282.56873,22.76122,65.67392,24.59201,62.8501
1997-07-16,472.676478420858,194.927875173443,24.2266013773426,61.9987476977872,487.96131,310.74325,486.90257,285.90278,22.29158,64.99913,24.02067,62.12486
1997-07-17,465.920420664406,193.512142865011,24.4479187684825,62.2297858874619,480.99243,308.5397,481.65516,284.38597,22.61137,65.46806,24.28442,62.47061
1997-07-18,448.135545459955,189.796181353349,25.2748610101113,63.2383875885549,462.6378,302.668,464.68129,279.39818,23.47542,66.72164,25.14475,63.58179
1997-07-19,448.098452047189,189.767877655288,25.3549566605009,63.3723605879584,462.60486,302.67218,463.73705,279.1371,23.47899,66.72947,25.20103,63.65762
1997-07-20,448.084723075658,189.744516283765,25.428158560437,63.4952630144596,462.59604,302.68429,462.88973,278.90485,23.48134,66.7356,25.25227,63.72702
1997-07-21,448.085795038871,189.724308409883,25.4956181521402,63.6088486189667,462.6025,302.70144,462.12286,278.69706,23.48293,66.74063,25.29949,63.79141
1997-07-22,475.601617284469,195.525862951796,24.5042307512474,62.6120909668255,491.01511,312.01224,483.4411,285.14836,22.04165,64.69528,24.13709,62.33069
1997-07-23,484.219474043801,197.271014470528,24.5280750750958,62.8425302706067,499.91794,314.8562,486.0741,285.94856,21.64318,64.11315,24.01064,62.17209
1997-07-24,490.882889906931,198.603438803807,24.4079044921521,62.7823691449946,506.80317,317.03985,489.92588,287.10563,21.3463,63.67606,23.82537,61.93698
1997-07-25,493.571265784341,199.123830033064,24.6012759099631,63.1723106992777,509.5846,317.92541,488.29044,286.6504,21.23066,63.5062,23.90998,62.05163
1997-07-26,494.960826060682,199.381913828764,24.726038427329,63.4167127242986,511.02514,318.39041,487.15327,286.34054,21.17227,63.42149,23.97077,62.1352
1997-07-27,495.992227419432,199.567665768208,24.8234709424652,63.6065272351506,512.09593,318.73961,486.26653,286.10384,21.12956,63.36012,24.01953,62.20308
1997-07-28,496.465243546028,199.641107305114,24.8843392130292,63.7218520715491,512.59023,318.90906,485.68109,285.95581,21.11083,63.33465,24.05369,62.25208
1997-07-29,496.498762977649,199.630186821048,24.427571140453,62.9446054081544,512.63077,318.93725,491.72655,287.75943,21.11081,63.33721,23.75905,61.87551
1997-07-30,511.780600283078,202.67962639159,24.0249684474379,62.5772828978287,528.41507,323.86334,502.17312,290.84119,20.46189,62.3664,23.25912,61.22943
1997-07-31,512.549019262043,202.813852978794,23.8987265535997,62.3753849761734,529.21458,324.12978,504.25307,291.46958,20.43394,62.32743,23.16826,61.11483
1997-08-01,515.086353441982,203.295941692917,24.5116326614755,63.4949317119014,531.84054,324.95021,496.59756,289.28194,20.33411,62.17782,23.52477,61.58978
1997-08-02,517.463148899632,203.741689589427,24.5223753245637,63.563435795561,534.3008,325.71813,497.26936,289.50232,20.24162,62.03903,23.49814,61.55969
1997-08-03,519.669019319609,204.152950828127,24.4988744578248,63.5691333940355,536.58463,326.43061,498.34723,289.8408,20.15668,61.91148,23.45239,61.50452
1997-08-04,522.088310074827,204.6050659676,24.4555771944968,63.5447151396267,539.08888,327.20873,499.75927,290.2757,20.06417,61.77202,23.39094,61.4286
1997-08-05,533.169024323122,206.748257948525,24.5604050081828,63.9517813954248,550.53665,330.69937,501.8932,290.91954,19.63922,61.12048,23.29595,61.30849
1997-08-06,542.498162852117,208.533964614854,24.1631059898705,63.4500106485473,560.17605,333.61107,510.27568,293.37301,19.29649,60.58974,22.91126,60.80686
1997-08-07,531.838274256836,206.462843580416,24.6240470888898,64.0506095760693,549.17528,330.35226,500.49081,290.58457,19.67672,61.18928,23.35502,61.4003
1997-08-08,501.863030008217,200.619212625655,25.2991074908265,64.620659803782,518.22925,321.06141,481.79961,285.1821,20.78653,62.91751,24.23157,62.55701
1997-08-09,502.928826273393,200.81075110435,25.2455520814197,64.5536510024678,519.3358,321.42054,482.87116,285.52238,20.74393,62.85573,24.1826,62.49839
1997-08-10,504.173065699013,201.037652963036,25.1783291112313,64.4669593997115,520.62664,321.83641,484.17737,285.93173,20.69413,62.78301,24.1221,62.42477
1997-08-11,505.213680595375,201.223643355476,25.1260598386325,64.4012262754155,521.70724,322.18688,485.2344,286.26791,20.65296,62.72326,24.07463,62.36811
1997-08-12,498.728803069465,199.911723290227,25.8215749520808,65.4535527259534,515.01669,320.13732,474.30614,283.06824,20.91927,63.13033,24.62149,63.08118
1997-08-13,479.273393552124,195.987088645945,25.6984235002877,64.8207835901798,494.93185,313.91107,469.62077,281.69394,21.7363,64.36584,24.86984,63.40412
1997-08-14,488.188450071674,197.783881537042,25.7127429904683,65.0466485320631,504.1439,316.84827,472.38487,282.54692,21.33298,63.77141,24.7288,63.22923
1997-08-15,448.71901444309,189.762749049602,26.656298069875,65.7624046849119,463.39032,304.05756,447.7715,275.20983,23.05836,66.35295,26.02217,64.88758
1997-08-16,452.059511134951,190.446820263133,26.5367137387322,65.6484603107691,466.8454,305.20633,450.26545,275.99953,22.88804,66.11069,25.88278,64.71876
1997-08-17,456.665835724396,191.394529482918,26.3321626658623,65.4237624947706,471.60779,306.77831,454.15006,277.21344,22.65602,65.77838,25.66487,64.45128
1997-08-18,462.765092464131,192.650158033628,26.0587009251195,65.1176778313211,477.91207,308.84415,459.35373,278.82467,22.35452,65.34347,25.37588,64.09326
1997-08-19,482.786521285811,196.794854920352,25.4579783497966,64.5878309527263,498.59436,315.54238,472.98648,282.98529,21.38818,63.93387,24.62749,63.15294
1997-08-20,507.009510082237,201.708123198871,24.9871214750506,64.3328489016242,523.61625,323.47585,486.63072,287.09168,20.31581,62.33379,23.92209,62.25351
1997-08-21,484.016229353142,197.110716783382,25.5644950208201,64.8388819820038,499.8759,316.15902,471.71107,282.71517,21.23801,63.75118,24.66031,63.21888
1997-08-22,469.712870153375,194.172309456771,25.3185422821768,64.1043860665932,485.10965,311.50541,470.11163,282.25939,21.8667,64.69748,24.74915,63.33751
1997-08-23,469.136809078681,194.032602593343,25.4099858178161,64.2469252254354,484.52032,311.33201,468.84028,281.90121,21.89514,64.74233,24.82134,63.43464
1997-08-24,468.623871818114,193.905854892893,25.4860629176716,64.364752519018,483.99617,311.17947,467.78582,281.60766,21.92071,64.78291,24.88244,63.51749
1997-08-25,468.049405114598,193.766410496501,25.5799887527463,64.5110494514215,483.40846,311.00635,466.49996,281.24466,21.94922,64.82782,24.95634,63.61673
1997-08-26,451.884502689779,190.397849800359,25.7376030606644,64.4059245788093,466.7187,305.65339,459.18778,279.06437,22.70836,65.95166,25.35261,64.12669
1997-08-27,456.881474038559,191.42558901456,25.829900977322,64.6793926572139,471.88511,307.36064,459.82318,279.28078,22.45847,65.5916,25.32295,64.09403
1997-08-28,440.088637062619,187.88627052123,26.2099836279565,64.9190658414525,454.54627,301.72965,449.64715,276.21431,23.28507,66.80152,25.88842,64.81461
1997-08-29,436.916438807525,187.19166268278,26.491462155968,65.3075606267666,451.27512,300.66394,445.40396,274.93413,23.45587,67.05042,26.13807,65.13203
1997-08-30,442.480568721789,188.362668098429,26.3463978873477,65.2090564689191,457.02733,302.59885,448.95782,276.05396,23.15945,66.63038,25.93489,64.8838
1997-08-31,458.74614132981,191.803860340216,25.913167910924,64.8952442966367,473.83293,308.17894,459.35228,279.2727,22.30944,65.41075,25.33932,64.14371
1997-09-01,475.623666637853,195.309969546264,25.5525282684287,64.6924690276118,491.27099,313.86541,469.214,282.29387,21.48959,64.21166,24.8001,63.46607
1997-09-02,481.11654384966,196.41444344852,25.3529690661686,64.4813140204525,496.95026,315.69544,473.51219,283.61318,21.24253,63.84527,24.57893,63.18849
1997-09-03,475.406928438589,195.224481953916,25.1876552983878,64.0743567027989,491.05849,313.83986,473.7454,283.70682,21.49584,64.22863,24.57212,63.18453
1997-09-04,478.210805242082,195.778527040333,25.0234420673154,63.8601096325533,493.96036,314.78299,476.78528,284.64062,21.37042,64.04397,24.4195,62.99305
1997-09-05,470.95626250164,194.26893091192,24.9877520372304,63.6387969292416,486.47261,312.41297,474.86113,284.08955,21.69579,64.53423,24.52308,63.1313
1997-09-06,472.227248371818,194.509670526998,25.0088826911829,63.7045031130445,487.7911,312.85207,475.07037,284.17539,21.63877,64.45216,24.51736,63.1286
1997-09-07,473.730837598948,194.797888464227,24.9903589804772,63.7080661758428,489.34989,313.36773,475.85825,284.43429,21.57138,64.35453,24.48176,63.08743
1997-09-08,475.257897050182,195.090443712844,24.9516588504449,63.6777475430858,490.93296,313.89041,476.91255,284.7734,21.50335,64.25579,24.43282,63.0292
1997-09-09,476.828697316527,195.392182168724,24.8056164795426,63.4656828430819,492.56125,314.42684,479.35256,285.52562,21.43379,64.1546,24.31292,62.87929
1997-09-10,458.749678888574,191.665726342671,25.5059536097057,64.2604989212934,473.89143,308.48375,464.26729,281.05709,22.24745,65.37501,25.08289,63.87979
1997-09-11,447.196273093159,189.230182871808,25.7273644863056,64.363884981712,461.96217,304.61663,457.69083,279.09008,22.80888,66.20269,25.44326,64.34352
1997-09-12,447.237205565223,189.224796353084,24.7857255785998,62.7966009448003,462.0098,304.64769,469.06286,282.58051,22.80847,66.2049,24.81582,63.55501
1997-09-13,445.234509639963,188.780106762917,24.8424312149187,62.8466801044826,459.9463,303.98272,467.69623,282.19237,22.91218,66.35823,24.89339,63.65912
1997-09-14,442.55625402038,188.19077517979,24.9006528749059,62.8829616226101,457.18487,303.08553,466.07442,281.72658,23.05152,66.56283,24.98499,63.78102
1997-09-15,440.48109724663,187.72856784055,24.9576175324551,62.9308841352928,455.04641,302.39202,464.687,281.33178,23.1612,66.72401,25.06505,63.88825
1997-09-16,468.163860129102,193.605384033098,23.6315320607091,61.3622330059179,483.64982,311.91115,490.8382,289.27156,21.70641,64.63131,23.65909,62.10126
1997-09-17,465.020441410568,192.933433661576,23.7588775424914,61.5151249001819,480.40802,310.88144,488.02904,288.46884,21.85354,64.85309,23.79979,62.2908
1997-09-18,469.33195354287,193.80561634202,23.5501069855574,61.2509970757498,484.86776,312.34011,492.44381,289.79776,21.65213,64.55697,23.58935,62.02013
1997-09-19,472.921927325627,194.524399310583,23.4056325238619,61.0796911284163,488.58218,313.55212,495.75925,290.79691,21.48777,64.31468,23.43522,61.82207
1997-09-20,477.86931632376,195.517273604551,23.3674729457956,61.1206655986678,493.69905,315.20978,498.06552,291.49698,21.26411,63.98267,23.33093,61.68905
1997-09-21,484.556573306295,196.859281304241,23.3979977381303,61.3171743905245,500.61354,317.43293,499.98927,292.08366,20.96757,63.53923,23.24555,61.5807
1997-09-22,489.294361828078,197.796299345596,23.4611422203488,61.5282034842621,505.51412,319.00254,500.76421,292.3344,20.76368,63.23299,23.21448,61.54419
1997-09-23,486.467800336225,197.203367825687,23.6598599171287,61.8176378791978,502.59971,318.09893,497.0274,291.26783,20.88497,63.42032,23.39248,61.78474
1997-09-24,467.101854226547,193.254562417465,23.7463198499049,61.5591866643787,482.59738,311.7849,489.17089,288.99035,21.71727,64.68666,23.76694,62.28397
1997-09-25,457.986896869713,191.347004927923,24.0176867290763,61.8291785911105,473.18563,308.76005,482.29129,286.98264,22.14213,65.32208,24.10605,62.73307
1997-09-26,465.043278238771,192.799596550668,23.6444870710036,61.3488060892791,480.48166,311.15577,489.80903,289.243,21.80199,64.82307,23.73485,62.25475
1997-09-27,467.372493284115,193.262053486331,23.421791183757,61.0161444344738,482.89376,311.95227,493.75892,290.43311,21.69416,64.66548,23.54822,62.01463
1997-09-28,469.279968527301,193.635859621517,23.2484348659763,60.7578571692406,484.87017,312.60612,496.92236,291.38747,21.60702,64.5383,23.40215,61.82691
1997-09-29,469.950888451772,193.753501971906,23.1842081905944,60.661655816997,485.56899,312.8469,498.13155,291.76699,21.57762,64.49707,23.35039,61.76335
1997-09-30,467.141901674336,193.155779612941,23.5680859508267,61.2723956732832,482.67227,311.93078,491.72144,289.91527,21.70838,64.6955,23.65596,62.17239
1997-10-01,480.322403584948,195.858162918629,23.2936250527401,61.0861044445094,496.29655,316.34878,500.16363,292.42876,21.09676,63.78684,23.25452,61.64967
1997-10-02,480.506952695527,195.877953360715,22.9358961280982,60.4662602571049,496.49298,316.4272,505.43095,293.99302,21.09017,63.77955,23.0143,61.33591
1997-10-03,483.225513086972,196.411662494851,22.6790926316884,60.0733141529273,499.30773,317.34004,510.21748,295.40929,20.97217,63.60382,22.80089,61.05609
1997-10-04,485.903489263566,196.934037514446,22.551413577192,59.9044806745351,502.08061,318.23712,513.12718,296.27592,20.85728,63.43229,22.67551,60.89274
1997-10-05,488.528495042519,197.443641840157,22.4741347658452,59.8226594144659,504.79882,319.11456,515.27438,296.92018,20.74594,63.26566,22.58529,60.77612
1997-10-06,491.234616603479,197.968526472652,22.3474087858353,59.654183214892,507.60091,320.01632,518.21619,297.79243,20.63235,63.09514,22.46101,60.61348
