"date","us_price","us_gdtr_l1","us_gdtr_l2","us_ndtr_l1","us_ndtr_l2","us_gdtr_s1","us_gdtr_s2","us_ndtr_s1","us_ndtr_s2"
1991-07-04,103.77655,106.70837,97.8279,105.82601,96.21677,112.03552,108.78578,112.97018,110.60943
1991-07-05,103.89894,106.83816,98.04889,105.95356,96.43197,111.93175,108.56709,112.86679,110.38953
1991-07-06,104.19577,107.14806,98.60066,106.25951,96.97212,111.63954,107.98311,112.57363,109.79864
1991-07-07,104.69847,107.67086,99.5457,106.77623,97.89838,111.12722,106.97499,112.05886,108.77716
1991-07-08,104.97607,107.96094,100.06438,107.06254,98.40597,110.86098,106.44508,111.79181,108.2411
1991-07-09,104.46544,107.44114,99.08326,106.54549,97.43822,111.42727,107.51557,112.3645,109.33283
1991-07-10,104.36243,107.33901,98.87776,106.44308,97.23408,111.56527,107.76504,112.50486,109.58884
1991-07-11,104.70567,107.69697,99.51981,106.79659,97.86277,111.22619,107.09267,112.16446,108.9081
1991-07-12,105.62051,108.64588,101.25612,107.73522,99.56588,110.27869,105.25109,111.21144,107.04009
1991-07-13,105.91741,108.95601,101.81648,108.04135,100.11429,109.99614,104.69502,110.92794,106.47735
1991-07-14,106.15078,109.2005,102.25562,108.28248,100.54365,109.78146,104.26972,110.7128,106.04741
1991-07-15,106.21811,109.27368,102.37433,108.35388,100.65822,109.74095,104.17573,110.67313,105.95409
1991-07-16,105.98109,109.03403,101.90708,108.11501,100.19651,110.01436,104.67796,110.95012,106.4673
1991-07-17,105.88086,108.93478,101.70366,108.01545,99.99439,110.14678,104.91327,111.08485,106.70889
1991-07-18,107.04928,110.14548,103.94647,109.21341,102.19482,108.95498,102.62617,109.8855,104.38764
1991-07-19,106.72848,109.81994,103.31398,108.88928,101.57049,109.30856,103.27608,110.24344,105.05125
1991-07-20,106.58573,109.67701,103.02713,108.74639,101.2863,109.48248,103.58845,110.42002,105.37124
1991-07-21,106.49717,109.58975,102.84532,108.65873,101.10543,109.60128,103.79694,110.54101,105.58555
1991-07-22,106.35523,109.44763,102.56056,108.51666,100.82331,109.77551,104.11042,110.71792,105.9067
1991-07-23,105.38955,108.46117,100.69401,107.53644,98.9844,110.79665,106.03094,111.75001,107.86454
1991-07-24,105.17208,108.24146,100.26893,107.3174,98.5643,111.05244,106.50416,112.00926,108.34837
1991-07-25,105.81927,108.91428,101.49785,107.98248,99.76868,110.39473,105.22564,111.34797,107.05173
1991-07-26,105.81114,108.90973,101.47172,107.97683,99.7409,110.43138,105.27889,111.38609,107.10815
1991-07-27,105.9108,109.01627,101.65262,108.08129,99.91654,110.35538,105.11737,111.31065,106.94616
1991-07-28,106.1342,109.25061,102.07197,108.31231,100.32632,110.15018,104.70986,111.10502,106.53414
1991-07-29,106.43107,109.56094,102.63401,108.61857,100.87613,109.86948,104.15956,110.82334,105.97702
1991-07-30,107.41846,110.58562,104.53599,109.632,102.74101,108.87373,102.25515,109.82143,104.04413
1991-07-31,107.73109,110.91233,105.13523,109.95445,103.32726,108.5842,101.6949,109.53082,103.47682
1991-08-01,107.53874,110.71841,104.74902,109.76099,102.94541,108.80615,102.09431,109.75591,103.88551
1991-08-02,107.55571,110.73978,104.77138,109.78102,102.96522,108.81647,102.09768,109.76748,103.89113
1991-08-03,107.39326,110.57655,104.44442,109.61801,102.64166,109.0082,102.44145,109.96207,104.24319
1991-08-04,107.13296,110.31285,103.92821,109.35533,102.13199,109.29955,102.97299,110.25724,104.7865
1991-08-05,106.96468,110.1436,103.59117,109.18636,101.79855,109.49913,103.33271,110.45977,105.15483
1991-08-06,108.5145,111.74816,106.59153,110.77441,104.74222,107.93537,100.36518,108.88488,102.1399
1991-08-07,108.498,111.73508,106.54651,110.76029,104.69579,107.98245,100.43544,108.93351,102.21354
1991-08-08,108.15205,111.38349,105.85762,110.41039,104.01626,108.35325,101.10951,109.30894,102.90208
1991-08-09,107.53804,110.7571,104.64908,109.78772,102.82544,108.99303,102.28804,109.95609,104.10477
1991-08-10,107.55732,110.78086,104.67627,109.81012,102.85,109.00025,102.28593,109.96454,104.10482
1991-08-11,107.64475,110.87491,104.8363,109.90216,103.00501,108.93832,102.15403,109.90325,103.97282
1991-08-12,107.78985,111.02852,105.10886,110.05319,103.2705,108.8184,101.91328,109.78349,103.73012
1991-08-13,108.23633,111.49405,105.97235,110.51295,104.11574,108.39299,101.10071,109.35598,102.90622
1991-08-14,108.31469,111.57878,106.11552,110.59575,104.25416,108.34099,100.98825,109.3047,102.79397
1991-08-15,108.15584,111.41919,105.79349,110.43636,103.93553,108.52745,101.31988,109.49399,103.13375
1991-08-16,107.10914,110.34849,103.74244,109.37288,101.9163,109.60059,103.30822,110.5789,105.16185
1991-08-17,106.1358,109.35307,101.85335,108.3841,100.05644,110.61979,105.2139,111.60939,107.10588
1991-08-18,105.19503,108.391,100.04406,107.42843,98.27514,111.62383,107.10783,112.62459,109.03806
1991-08-19,104.5666,107.74944,98.84295,106.79082,97.09208,112.31556,108.41908,113.32437,110.37649
1991-08-20,105.39223,108.6078,100.40112,107.63931,98.61856,111.45223,106.73577,112.45566,108.66744
1991-08-21,108.49562,111.81521,106.31244,110.81529,104.41976,108.19609,100.48084,109.17315,102.30498
1991-08-22,108.70228,112.0326,106.70755,111.02943,104.80537,108.01671,100.13199,108.99344,101.95222
1991-08-23,109.49455,112.85674,108.25956,111.84394,106.32547,107.2522,98.69936,108.22423,100.49768
1991-08-24,109.50841,112.87501,108.2764,111.86087,106.33978,107.26473,98.7074,108.238,100.50798
1991-08-25,109.48415,112.85395,108.2178,111.83883,106.28,107.31462,98.78423,108.28948,100.58831
1991-08-26,109.40597,112.77734,108.05246,111.76173,106.11539,107.41784,98.95901,108.39477,100.7684
1991-08-27,109.1857,112.55453,107.60723,111.53968,105.67576,107.66022,99.39045,108.64057,101.20998
1991-08-28,110.18427,113.59235,109.57365,112.56565,107.60217,106.69735,97.59758,107.67135,99.38882
1991-08-29,110.13708,113.54767,109.46922,112.5202,107.49737,106.76869,97.71342,107.74447,99.50885
1991-08-30,109.84699,113.25311,108.88301,112.22698,106.91919,107.07511,98.25957,108.05497,100.06739
1991-08-31,109.59783,113.00059,108.3793,111.97546,106.42211,107.3434,98.73716,108.32695,100.55606
1991-09-01,109.3897,112.79021,107.95769,111.76574,106.00575,107.57286,99.14441,108.55971,100.97304
1991-09-02,109.19732,112.59602,107.56796,111.57209,105.62073,107.78774,99.52555,108.77776,101.36344
1991-09-03,108.9324,112.32725,107.03555,111.30447,105.09551,108.07665,100.04322,109.07059,101.89302
1991-09-04,108.32402,111.70587,105.8324,110.687,103.91087,108.70653,101.19325,109.70797,103.06751
1991-09-05,108.09259,111.47147,105.37011,110.45348,103.45462,108.96564,101.65993,109.97071,103.54517
1991-09-06,108.08167,111.46411,105.33855,110.44503,103.42147,109.00307,101.71436,110.00963,103.60278
1991-09-07,108.05471,111.44021,105.27573,110.42019,103.35762,109.05669,101.79903,110.0649,103.69119
1991-09-08,108.00872,111.39668,105.17585,110.37591,103.25741,109.12955,101.91963,110.13959,103.8162
1991-09-09,107.9345,111.32405,105.02092,110.30279,103.10313,109.23134,102.09416,110.24348,103.99615
1991-09-10,106.81534,110.17747,102.84,109.16445,100.95779,110.38668,104.23839,111.41179,106.18461
1991-09-11,106.96342,110.33436,103.11572,109.31867,101.22618,110.26001,103.98341,111.2852,105.92727
1991-09-12,107.5911,110.98851,104.32116,109.96482,102.40587,109.63689,102.79237,110.6583,104.71779
1991-09-13,106.54452,109.91645,102.28899,108.90042,100.40686,110.725,104.81777,111.75879,106.78538
1991-09-14,106.70665,110.08789,102.59156,109.06904,100.70158,110.58169,104.53119,111.61541,106.49585
1991-09-15,106.99987,110.39516,103.14767,109.37205,101.24485,110.3024,103.98797,111.33496,105.94517
1991-09-16,107.15608,110.5605,103.43929,109.53462,101.52878,110.16799,103.7187,111.20055,105.67323
1991-09-17,107.07818,110.48402,103.27863,109.4577,101.36896,110.27525,103.90472,111.30998,105.86498
1991-09-18,107.48,110.90397,104.04674,109.87216,102.11993,109.88609,103.1559,110.91879,105.10511
1991-09-19,107.65319,111.08694,104.37307,110.05216,102.43786,109.73433,102.8558,110.76688,104.80176
1991-09-20,107.75386,111.19487,104.55923,110.15789,102.61834,109.65642,102.69499,110.68945,104.64019
1991-09-21,107.62271,111.06351,104.29552,110.02658,102.35733,109.81465,102.9766,110.85034,104.92937
1991-09-22,107.32724,110.76305,103.71456,109.72761,101.78473,110.14047,103.57288,111.18056,105.53945
1991-09-23,107.19636,110.63195,103.45228,109.59656,101.52515,110.30012,103.85805,111.34291,105.8323
1991-09-24,107.69577,111.1533,104.41058,110.11128,102.46235,109.80967,102.9193,110.84961,104.8791
1991-09-25,107.46434,110.91868,103.95291,109.87761,102.01089,110.07067,103.39354,111.11433,105.36475
1991-09-26,107.35574,110.81053,103.73315,109.76931,101.79308,110.20775,103.63578,111.25389,105.61384
1991-09-27,107.19132,110.64485,103.40641,109.604,101.47023,110.40136,103.98503,111.45055,105.97204
1991-09-28,107.26395,110.72379,103.53746,109.68102,101.59666,110.35147,103.87613,111.40138,105.86334
1991-09-29,107.47704,110.94816,103.94055,109.90197,101.98977,110.15673,103.49458,111.20611,105.47701
1991-09-30,107.73875,111.22295,104.43781,110.17279,102.47515,109.91489,103.02428,110.96336,105.00034
1991-10-01,108.11272,111.61422,105.15549,110.55882,103.17646,109.55794,102.33989,110.60456,104.30577
1991-10-02,107.85057,111.34793,104.63707,110.29377,102.6654,109.84775,102.86673,110.89842,104.84515
1991-10-03,106.79278,110.26345,102.58188,109.21732,100.64478,110.94689,104.9103,112.01033,106.93227
1991-10-04,105.89412,109.34272,100.85256,108.30323,98.94425,111.90187,106.7015,112.97661,108.7621
1991-10-05,105.6497,109.09457,100.37891,108.05619,98.4773,112.18462,107.22563,113.26336,109.29885
1991-10-06,105.45938,108.90209,100.00892,107.86435,98.11214,112.4114,107.644,113.49358,109.72772
1991-10-07,105.40641,108.85121,99.89956,107.81283,98.0028,112.49321,107.78527,113.57736,109.87402
1991-10-08,105.73294,109.19329,100.51169,108.1502,98.60067,112.16874,107.14819,113.25129,109.22756
1991-10-09,104.65292,108.08548,98.45643,107.05075,96.58044,113.33553,109.36222,114.43167,111.48903
1991-10-10,105.69865,109.17385,100.42373,108.12624,98.50582,112.22351,107.20066,113.31152,109.29054
1991-10-11,105.94991,109.43789,100.89403,108.38641,98.9647,111.98017,106.72097,113.06722,108.80422
1991-10-12,106.27847,109.78218,101.51335,108.72594,99.56951,111.65588,106.08815,112.7413,108.16197
1991-10-13,106.7349,110.25932,102.38013,109.1968,100.41662,111.19853,105.20444,112.28125,107.26433
1991-10-14,107.35054,110.90191,103.55773,109.83124,101.56803,110.57827,104.0163,111.65697,106.05677
1991-10-15,108.61644,112.2185,105.99905,111.13253,103.95765,109.29651,101.589,110.36534,103.58686
1991-10-16,109.11588,112.74049,106.96573,111.6477,104.9024,108.82191,100.68974,109.88786,102.67322
1991-10-17,108.87049,112.49127,106.47549,111.39962,104.41922,109.09148,101.17387,110.16132,103.16924
1991-10-18,109.03253,112.66298,106.78366,111.56839,104.71906,108.95326,100.90309,110.023,102.89546
1991-10-19,108.94799,112.57959,106.60866,111.48464,104.54525,109.06217,101.09044,110.13414,103.08867
1991-10-20,108.68129,112.3084,106.07815,111.21479,104.02258,109.35318,101.61552,110.42929,103.62653
1991-10-21,108.34097,111.9614,105.40564,110.86979,103.36052,109.71984,102.28227,110.80092,104.30904
1991-10-22,107.72979,111.33576,104.21079,110.24851,102.18559,110.36171,103.46429,111.45087,105.51777
1991-10-23,107.76072,111.37166,104.26145,110.28289,102.23311,110.35482,103.43659,111.44508,105.49175
1991-10-24,106.95972,110.55064,102.70766,109.46789,100.70584,111.19709,105.00074,112.2977,107.09081
1991-10-25,106.71712,110.30415,102.23335,109.22257,100.23847,111.47393,105.50857,112.57856,107.6112
1991-10-26,107.14503,110.75195,103.04719,109.66434,101.03343,111.05036,104.69171,112.15248,106.78127
1991-10-27,107.67054,111.30125,104.05301,110.20644,102.01626,110.52845,103.69271,111.62724,105.76586
1991-10-28,108.20143,111.8562,105.07394,110.75411,103.01384,110.00645,102.69831,111.10189,104.75507
1991-10-29,108.74828,112.42779,106.13141,111.31822,104.04713,109.47231,101.68662,110.56429,103.72662
1991-10-30,109.16129,112.86025,106.93328,111.74478,104.83021,109.07506,100.93626,110.16469,102.96424
1991-10-31,109.0192,112.7174,106.64556,111.60215,104.5459,109.24159,101.23001,110.33407,103.2661
1991-11-01,108.70398,112.39608,106.02113,111.28266,103.93124,109.58032,101.84384,110.67753,103.89477
1991-11-02,108.588,112.28016,105.78613,111.1667,103.69866,109.72075,102.09082,110.82053,104.14894
1991-11-03,108.53076,112.22491,105.66576,111.11084,103.5785,109.80218,102.22828,110.90393,104.29135
1991-11-04,108.41446,112.10865,105.4304,110.99455,103.34558,109.94375,102.47765,111.04811,104.54796
1991-11-05,107.97638,111.66076,104.57168,110.54961,102.50105,110.41067,103.33386,111.52122,105.4243
1991-11-06,108.32804,112.02953,105.24677,110.9132,103.15996,110.07267,102.68741,111.18135,104.76767
1991-11-07,109.37398,113.11976,107.27969,111.99005,105.14789,109.02763,100.72405,110.1283,102.76929
1991-11-08,109.14254,112.88469,106.81826,111.75606,104.69326,109.27955,101.17653,110.38402,103.23327
1991-11-09,109.11654,112.86176,106.75936,111.73218,104.63334,109.32717,101.25165,110.43327,103.31208
1991-11-10,109.1495,112.89983,106.81592,111.7687,104.68656,109.31571,101.21735,110.42286,103.27927
1991-11-11,109.20744,112.96378,106.92143,111.83081,104.78773,109.27922,101.13671,110.38718,103.19919
1991-11-12,110.2172,114.01678,108.89874,112.87075,106.72089,108.28706,99.2867,109.38743,101.31607
1991-11-13,110.40437,114.21481,109.26149,113.06548,107.07392,108.12363,98.97444,109.22361,100.99978
1991-11-14,110.33205,114.14401,109.10974,112.9942,106.92295,108.21669,99.13164,109.31876,101.16231
1991-11-15,106.2806,109.96337,101.10061,108.85252,99.06836,112.207,106.42874,113.35276,108.61455
1991-11-16,106.50832,110.20342,101.5266,109.08883,99.48339,111.98981,106.0022,113.13473,108.18188
1991-11-17,106.7898,110.49937,102.05641,109.38039,100,111.71677,105.47086,112.86034,107.64238
1991-11-18,107.01211,110.73383,102.47423,109.61116,100.407,111.50674,105.06019,112.64952,107.22584
1991-11-19,105.38798,109.06097,99.36301,107.95298,97.35435,113.21764,108.2704,114.3803,110.50669
1991-11-20,105.1398,108.80836,98.88822,107.7017,96.88693,113.50639,108.80861,114.67334,111.05856
1991-11-21,105.56669,109.25562,99.68676,108.14278,97.66638,113.06641,107.95094,114.23056,110.18649
1991-11-22,104.4727,108.13098,97.6199,107.02737,95.6374,114.25683,110.21,115.43558,112.49688
1991-11-23,104.35963,108.0178,97.40128,106.91421,95.42118,114.40324,110.47811,115.58473,112.77294
1991-11-24,104.27859,107.93773,97.24264,106.83383,95.26377,114.5149,110.6794,115.69876,112.98078
1991-11-25,104.25017,107.91208,97.18185,106.80733,95.20222,114.56987,110.77083,115.75551,113.07647
1991-11-26,104.98098,108.67576,98.54375,107.56107,96.53259,113.78453,109.23851,114.96434,111.51675
1991-11-27,104.58762,108.27336,97.80058,107.16139,95.80206,114.23025,110.08122,115.41619,112.37997
1991-11-28,104.36647,108.04853,97.38112,106.93766,95.389,114.49195,110.5724,115.68191,112.88395
1991-11-29,104.2169,107.8976,97.09454,106.78712,95.10622,114.67944,110.91983,115.8726,113.24108
1991-11-30,104.63876,108.33977,97.87585,107.22314,95.86868,114.2371,110.04937,115.42739,112.3558
1991-12-01,105.51784,109.25781,99.51999,108.1294,97.47496,113.2966,108.22267,114.47958,110.49567
1991-12-02,105.94091,109.70133,100.31274,108.56671,98.2485,112.86484,107.383,114.04503,109.64167
1991-12-03,105.81835,109.57834,100.07285,108.44385,98.01146,113.01854,107.66119,114.20156,109.92804
1991-12-04,105.57017,109.32559,99.59668,108.19246,97.54284,113.30552,108.19404,114.49285,110.47464
1991-12-05,104.82224,108.55758,98.18289,107.4305,96.15475,114.12789,109.7506,115.32587,112.06793
1991-12-06,105.29932,109.05742,99.0733,107.92344,97.02372,113.62776,108.7751,114.82232,111.0754
1991-12-07,105.24658,109.00662,98.96715,107.87204,96.91773,113.70593,108.9113,114.90252,111.2168
1991-12-08,105.15851,108.91926,98.79468,107.78445,96.74679,113.82232,109.12078,115.02134,111.43305
1991-12-09,105.06562,108.8269,98.61332,107.69192,96.56714,113.94413,109.34081,115.14564,111.6601
1991-12-10,104.96539,108.72694,98.41869,107.59186,96.37452,114.07335,109.57564,115.27745,111.90227
1991-12-11,104.90982,108.6732,98.30744,107.53755,96.26356,114.15552,109.71971,115.36169,112.05175
1991-12-12,105.98348,109.7938,100.32099,108.64397,98.23081,113.00406,107.49254,114.20072,109.7824
1991-12-13,106.79802,110.64527,101.86326,109.48427,99.73686,112.15217,105.85885,113.34219,108.11847
1991-12-14,106.8365,110.68906,101.92992,109.52644,99.80001,112.13209,105.80812,113.32309,108.06895
1991-12-15,106.84098,110.69759,101.93165,109.53373,99.79962,112.14775,105.82485,113.3401,108.08831
1991-12-16,106.79593,110.65479,101.83822,109.49023,99.70605,112.21682,105.94173,113.4111,108.20995
1991-12-17,106.31598,110.16278,100.91842,109.00185,98.80268,112.74058,106.91761,113.94204,109.20979
1991-12-18,106.52264,110.38128,101.30478,109.21675,99.17859,112.5417,106.52731,113.74239,108.81371
1991-12-19,106.25489,110.10818,100.78909,108.94525,98.67141,112.84565,107.08929,114.05091,109.39029
1991-12-20,107.51523,111.42297,103.18316,110.24359,101.01052,111.5207,104.56251,112.71451,106.81439
1991-12-21,108.55747,112.51161,105.18615,111.3182,102.96674,110.45338,102.54928,111.63832,104.76266
1991-12-22,109.45796,113.45301,106.93285,112.24723,104.67217,109.55125,100.86259,110.72891,103.04406
1991-12-23,110.24343,114.27481,108.46778,113.05803,106.17044,108.7805,99.43158,109.9521,101.58624
1991-12-24,110.94376,115.00797,109.84542,113.78125,107.51489,108.10478,98.18487,109.27118,100.31636
1991-12-25,111.71245,115.81244,111.36776,114.57489,109.00068,107.37067,96.84009,108.5313,98.94635
1991-12-26,112.48117,116.61701,112.89936,115.36861,110.49544,106.649,95.52615,107.80398,97.60772
1991-12-27,112.93331,117.09161,113.80368,115.8364,111.3772,106.23645,94.77626,107.38857,96.84441
1991-12-28,113.67801,117.87128,115.30451,116.60548,112.84174,105.55045,93.54151,106.69719,95.58645
1991-12-29,114.60399,118.83985,117.18455,117.56117,114.67682,104.70437,92.03126,105.84419,94.04726
1991-12-30,115.3554,119.62668,118.72119,118.33728,116.17617,104.03209,90.83907,105.16663,92.83256
1991-12-31,115.89965,120.19755,119.83908,118.90008,117.26633,103.55631,89.99799,104.68736,91.97602
1992-01-01,115.92363,120.22666,119.88181,118.92762,117.30568,103.55174,89.97999,104.68384,91.95957
1992-01-02,115.94762,120.25577,119.92285,118.95516,117.34336,103.55012,89.96584,104.68331,91.94704
1992-01-03,116.52815,120.86457,121.12186,119.5554,118.51267,103.04623,89.08028,104.17565,91.04505
1992-01-04,116.4313,120.76839,120.91372,119.459,118.30651,103.14847,89.24717,104.28011,91.21754
1992-01-05,116.29033,120.6265,120.61424,119.31737,118.01097,103.28992,89.48205,104.42422,91.45955
1992-01-06,116.14365,120.47867,120.30338,119.16987,117.70429,103.43667,89.72644,104.57371,91.7113
1992-01-07,115.98756,120.3211,119.9747,119.01273,117.38019,103.59007,89.98357,104.72991,91.97609
1992-01-08,116.18317,120.52866,120.37088,119.21666,117.76508,103.43607,89.70416,104.57543,91.69262
1992-01-09,116.04662,120.39132,120.08075,119.07954,117.47872,103.57516,89.93506,104.71717,91.93059
1992-01-10,115.34587,119.67098,118.62887,118.3651,116.05446,104.21466,91.0359,105.36543,93.05887
1992-01-11,115.23986,119.56523,118.40448,118.25926,115.83249,104.32665,91.22171,105.47977,93.25077
1992-01-12,115.17587,119.50304,118.26659,118.1965,115.69517,104.40084,91.34158,105.55589,93.37525
1992-01-13,115.13448,119.46427,118.17511,118.15693,115.60326,104.45476,91.42599,105.6115,93.4635
1992-01-14,116.83528,121.23842,121.67048,119.9089,119.01716,102.9234,88.73542,104.06565,90.71734
1992-01-15,116.92764,121.33864,121.85625,120.00672,119.1963,102.85842,88.61359,104.00108,90.59475
1992-01-16,116.2129,120.60368,120.36499,119.27786,117.73367,103.50098,89.71118,104.65248,91.71986
1992-01-17,116.39456,120.7968,120.73684,119.46749,118.0947,103.35274,89.44549,104.5038,91.45031
1992-01-18,116.30838,120.71162,120.55289,119.38199,117.91229,103.4431,89.59318,104.59626,91.60324
1992-01-19,116.03823,120.4359,119.98852,119.10794,117.35758,103.69686,90.02405,104.85405,92.04588
1992-01-20,115.69723,120.08691,119.27954,118.76135,116.66129,104.01489,90.56747,105.1769,92.60374
1992-01-21,114.65862,119.01686,117.13852,117.70077,114.56268,104.96244,92.2074,106.13711,94.28419
1992-01-22,116.1896,120.6155,120.26804,119.27895,117.61797,103.57756,89.76207,104.73923,91.78823
1992-01-23,115.30454,119.70419,118.43512,118.37556,115.82111,104.38099,91.14443,105.55359,93.20516
1992-01-24,115.44992,119.85957,118.72788,118.52789,116.10483,104.26542,90.93275,105.43791,92.99078
1992-01-25,115.41727,119.82988,118.6543,118.49728,116.03045,104.31117,91.0027,105.48527,93.06426
1992-01-26,115.35075,119.76501,118.51111,118.43191,115.888,104.38755,91.12612,105.56362,93.19243
1992-01-27,115.3139,119.73096,118.4286,118.39699,115.80488,104.43785,91.20379,105.61559,93.2738
1992-01-28,115.30579,119.72672,118.40539,118.39156,115.77976,104.46171,91.2355,105.64083,93.30819
1992-01-29,114.01595,118.39587,115.75845,117.07307,113.18667,105.64266,93.28855,106.83732,95.41178
1992-01-30,114.3733,118.77229,116.47995,117.4437,113.88909,105.32731,92.72135,106.51984,94.83426
1992-01-31,113.58044,117.95596,114.86294,116.63445,112.30405,106.07387,94.02463,107.27672,96.17055
1992-02-01,113.60925,117.99004,114.91366,116.66691,112.35127,106.06603,93.99943,107.26993,96.14681
1992-02-02,113.68548,118.07345,115.06048,116.74813,112.4924,106.01386,93.89565,107.21831,96.04273
1992-02-03,113.7905,118.18682,115.26701,116.85896,112.69187,105.93254,93.74135,107.13724,95.88699
1992-02-04,114.99561,119.44772,117.71262,118.10298,115.07761,104.82185,91.7658,106.01641,93.87068
1992-02-05,114.99307,119.44928,117.70038,118.10328,115.06323,104.8417,91.79011,106.0376,93.89751
1992-02-06,114.98774,119.44793,117.68267,118.10071,115.0435,104.8637,91.81835,106.06096,93.92837
1992-02-07,114.22558,118.66312,116.12184,117.32273,113.51374,105.57232,93.04951,106.77949,95.19105
1992-02-08,114.41593,118.86543,116.50361,117.5214,113.88431,105.41208,92.75716,106.61865,94.89416
1992-02-09,114.78021,119.24928,117.24179,117.8993,114.6028,105.0914,92.18295,106.29575,94.3093
1992-02-10,114.97411,119.45533,117.63244,118.10166,114.98199,104.92982,91.88953,106.13355,94.0113
1992-02-11,114.97158,119.45689,117.62106,118.10197,114.96847,104.9482,91.9119,106.15325,94.03616
1992-02-12,115.91194,120.44251,119.54758,119.07388,116.84663,104.10199,90.41991,105.29959,92.5137
1992-02-13,114.95149,119.45226,117.56682,118.09262,114.90616,104.978,91.93178,106.18768,94.06411
1992-02-14,114.61386,119.10629,116.87108,117.74916,114.22338,105.30232,92.48976,106.51703,94.63731
1992-02-15,114.2654,118.74909,116.15545,117.39458,113.52116,105.63845,93.07013,106.85835,95.23348
1992-02-16,113.9023,118.37671,115.41239,117.02499,112.79214,105.99013,93.67963,107.21541,95.85951
1992-02-17,113.52604,117.9907,114.64524,116.64191,112.03956,106.35622,94.31653,107.58709,96.51365
1992-02-18,113.19074,117.64704,113.96051,116.30076,111.36767,106.69124,94.89833,107.92729,97.11134
1992-02-19,113.43653,117.90727,114.44861,116.5566,111.84196,106.47918,94.50923,107.71408,96.71552
1992-02-20,115.00916,119.55122,117.62541,118.17898,114.94114,105.01571,91.90074,106.23618,94.0507
1992-02-21,114.31961,118.84101,116.21347,117.475,113.55767,105.65928,93.01733,106.88895,95.19648
1992-02-22,114.37657,118.90445,116.32329,117.53645,113.66257,105.6227,92.94303,106.85309,95.12246
1992-02-23,114.49951,119.03663,116.56765,117.66582,113.89884,105.52511,92.76137,106.75554,94.93864
1992-02-24,114.55479,119.09834,116.67379,117.72557,114.00012,105.49102,92.69119,106.72218,94.86883
1992-02-25,114.04679,118.57585,115.63556,117.20744,112.98247,105.97401,93.52992,107.21232,95.72994
1992-02-26,115.41346,120.00622,118.4111,118.61854,115.68899,104.71572,91.2988,105.94185,93.45086
1992-02-27,114.99761,119.57907,117.55344,118.19479,114.84805,105.10844,91.97373,106.34055,94.14412
1992-02-28,114.67396,119.24735,116.88609,117.86549,114.19331,105.42106,92.51047,106.65811,94.69578
1992-02-29,114.59362,119.168,116.71548,117.78582,114.02422,105.51232,92.66019,106.75156,94.85104
1992-03-01,114.5708,119.14845,116.66214,117.76526,113.96973,105.55076,92.71725,106.79157,94.91143
1992-03-02,114.60493,119.18815,116.72425,117.80326,114.028,105.53782,92.68357,106.77961,94.87896
1992-03-03,114.71682,119.30886,116.94599,117.92128,114.24212,105.45144,92.52167,106.69337,94.71529
1992-03-04,113.73407,118.29455,114.94335,116.91649,112.28137,106.36749,94.11938,107.62228,96.35455
1992-03-05,112.94682,117.48273,113.35105,116.11208,110.72201,107.11847,95.4379,108.384,97.70775
1992-03-06,112.36902,116.8877,112.18879,115.52224,109.58337,107.68141,96.4307,108.95522,98.72711
1992-03-07,112.37916,116.90236,112.20303,115.53551,109.59498,107.68841,96.43282,108.96345,98.73136
1992-03-08,112.45439,116.9848,112.34737,115.61575,109.73361,107.63297,96.32313,108.90852,98.62117
1992-03-09,112.58463,117.12462,112.60185,115.75265,109.97975,107.52511,96.11956,108.80059,98.41492
1992-03-10,113.05352,117.61837,113.53751,116.23886,110.89027,107.09184,95.33476,108.36383,97.61438
1992-03-11,112.25511,116.79474,111.93372,115.42284,109.31994,107.86144,96.695,109.14449,99.0106
1992-03-12,112.21629,116.75844,111.85029,115.38575,109.23618,107.91544,96.78142,109.20028,99.10116
1992-03-13,112.76047,117.33104,112.93381,115.94973,110.29079,107.40616,95.85777,108.68673,98.15862
1992-03-14,112.82639,117.40383,113.06023,116.02042,110.4119,107.3594,95.76422,108.64057,98.06492
1992-03-15,112.85026,117.43281,113.10235,116.04784,110.4507,107.35275,95.74228,108.63499,98.04452
1992-03-16,112.91471,117.50406,113.22457,116.11701,110.56769,107.30999,95.65481,108.59287,97.95705
1992-03-17,113.80479,118.43861,115.01097,117.03809,112.30753,106.47806,94.16086,107.75329,96.43126
1992-03-18,113.68501,118.31816,114.76138,116.91782,112.06143,106.60924,94.38154,107.88718,96.6593
1992-03-19,113.86664,118.51173,115.12221,117.10776,112.4112,106.45594,94.09957,107.73328,96.37275
1992-03-20,114.28535,118.95321,115.96582,117.54233,113.2317,106.07935,93.42378,107.35372,95.6834
1992-03-21,114.24119,118.91142,115.87012,117.4998,113.13589,106.13653,93.51453,107.41271,95.77835
1992-03-22,114.09198,118.76039,115.56158,117.3493,112.83221,106.29125,93.77722,107.57044,96.04945
1992-03-23,113.89806,118.56291,115.16284,117.15288,112.44041,106.48841,94.11492,107.77116,96.39744
1992-03-24,113.61071,118.26845,114.57683,116.86056,111.86562,106.77263,94.60738,108.06006,96.9041
1992-03-25,113.23119,117.8784,113.80688,116.47367,111.11107,107.1451,95.25723,108.43838,97.57217
1992-03-26,113.32632,117.98171,113.99188,116.57448,111.28927,107.0723,95.1172,108.36588,97.43085
1992-03-27,112.10913,116.72277,111.54533,115.32814,108.89612,108.23464,97.1723,109.5445,99.53998
