"date","us_price","us_gdtr_l1","us_gdtr_l2","us_ndtr_l1","us_ndtr_l2","us_gdtr_s1","us_gdtr_s2","us_ndtr_s1","us_ndtr_s2"
2000-09-13,406.78969,485.41474,1046.80008,460.49141,942.08702,46.88241,10.35172,49.42449,11.50593
2000-09-14,405.55495,483.94539,1040.26115,459.09634,936.19746,47.03981,10.41939,49.59055,11.58121
2000-09-15,401.38242,478.96635,1018.65405,454.37296,916.75185,47.53945,10.63887,50.11728,11.82516
2000-09-16,398.75268,475.82963,1005.11427,451.39738,904.56688,47.86662,10.7834,50.46218,11.9858
2000-09-17,396.59649,473.26115,994.0683,448.95967,894.62144,48.14094,10.90507,50.7515,12.1211
2000-09-18,395.69839,472.19852,989.41446,447.94841,890.42039,48.26478,10.95926,50.88242,12.1815
2000-09-19,399.89072,477.20135,1010.19183,452.69431,909.11892,47.76911,10.73224,50.35987,11.92916
2000-09-20,397.75736,474.66594,999.26281,450.28615,899.2715,48.0387,10.85147,50.6444,12.06185
2000-09-21,397.80478,474.73444,999.35794,450.34775,899.34359,48.04771,10.85361,50.65429,12.0644
2000-09-22,397.87291,474.81743,999.51541,450.42599,899.48337,48.05514,10.85504,50.66217,12.06602
2000-09-23,397.41308,474.27482,997.039,449.90898,897.24575,48.12588,10.88508,50.73701,12.09953
2000-09-24,396.36504,473.0288,991.60868,448.72516,892.35169,48.26816,10.94751,50.88722,12.16903
2000-09-25,395.04199,471.43914,984.7518,447.22122,886.19723,48.44643,11.02642,51.0747,12.25652
2000-09-26,391.57099,467.29827,967.26309,443.29267,870.45723,48.88796,11.22545,51.54023,12.47778
2000-09-27,391.35568,467.10976,966.29642,443.09437,869.51081,48.92384,11.23993,51.58031,12.49497
2000-09-28,399.54072,476.88269,1006.54188,452.36384,905.72131,47.91665,10.77512,50.51856,11.97831
2000-09-29,393.86668,470.17081,978.01215,445.97983,879.98028,48.60715,11.08372,51.24847,12.32229
2000-09-30,393.51729,469.74779,976.06124,445.58083,878.23383,48.6672,11.10911,51.31153,12.35039
2000-10-01,393.22145,469.40741,974.45609,445.25312,876.77048,48.71881,11.13067,51.3665,12.37463
2000-10-02,392.86916,468.98004,972.48925,444.85032,875.01097,48.77975,11.15648,51.43045,12.40318
2000-10-03,389.62755,465.12143,956.30035,441.18711,860.43249,49.1971,11.34542,51.87084,12.61341
2000-10-04,392.33234,468.41349,969.65303,444.29179,872.37642,48.86517,11.19031,51.52299,12.44199
2000-10-05,392.46001,468.66284,970.49758,444.50072,873.02794,48.85541,11.18384,51.5159,12.43634
2000-10-06,385.81788,460.73103,937.46244,436.97783,843.31061,49.69821,11.56774,52.4046,12.86323
2000-10-07,385.02271,459.77722,933.40219,436.07481,839.66436,49.81733,11.62115,52.53001,12.92254
2000-10-08,384.39849,459.04075,930.23398,435.37292,836.80126,49.9134,11.66393,52.63171,12.97031
2000-10-09,383.59637,458.07817,926.15533,434.46175,833.1391,50.03436,11.71842,52.75905,13.03079
2000-10-10,379.64165,453.37919,906.9741,429.9983,815.85853,50.56434,11.96457,53.3187,13.30491
2000-10-11,372.21511,444.54301,871.44731,421.60848,783.86537,51.56641,12.43668,54.37652,13.83048
2000-10-12,362.50344,432.95447,825.84565,410.61488,742.83588,52.92762,13.09106,55.81229,14.5584
2000-10-13,374.03183,446.72335,878.21481,423.67331,789.94117,51.26178,12.2647,54.05565,13.63941
2000-10-14,373.9132,446.59131,877.52748,423.5444,789.30919,51.29376,12.27784,54.08984,13.65426
2000-10-15,373.78794,446.44357,876.77881,423.40358,788.63315,51.32756,12.29185,54.12558,13.66989
2000-10-16,373.65128,446.26884,875.92149,423.24225,787.87836,51.36486,12.3075,54.16435,13.68701
2000-10-17,367.17062,438.53605,845.39866,415.90636,760.41574,52.27173,12.73992,55.12091,14.16804
2000-10-18,365.37944,436.42853,837.10951,413.89855,752.92675,52.54029,12.86856,55.40531,14.31171
2000-10-19,377.58571,451.00935,892.88202,427.72637,803.08954,50.80243,12.01496,53.57272,13.3624
2000-10-20,379.27498,453.02712,900.69938,429.63997,810.12075,50.59193,11.91326,53.35074,13.24929
2000-10-21,379.39357,453.18525,901.15473,429.78394,810.50764,50.59098,11.9107,53.35049,13.24682
2000-10-22,379.46726,453.23885,901.19432,429.84718,810.59007,50.60171,11.91363,53.36027,13.24932
2000-10-23,379.58815,453.40118,901.66555,429.99473,810.98977,50.60039,11.91089,53.35967,13.24666
2000-10-24,380.49897,454.48911,905.81922,431.02649,814.72573,50.49567,11.85947,53.24924,13.18948
2000-10-25,373.26271,445.85526,871.22862,422.83564,783.60346,51.47169,12.31582,54.27882,13.69717
2000-10-26,373.72176,446.40517,873.20922,423.35671,785.38319,51.4253,12.29142,54.22995,13.67006
2000-10-27,377.70805,451.19384,891.77495,427.89042,802.053,50.89067,12.03366,53.66715,13.38389
2000-10-28,379.30973,453.12341,899.23047,429.71548,808.74023,50.68987,11.93656,53.45601,13.2762
2000-10-29,380.47922,454.52486,904.61944,431.04374,813.58393,50.54987,11.8685,53.30847,13.20055
2000-10-30,382.06933,456.44083,912.06951,432.85583,820.26576,50.35374,11.77427,53.10224,13.09604
2000-10-31,390.69246,466.74499,953.0716,442.62685,857.13811,49.23389,11.24843,51.92135,12.51122
2000-11-01,389.09464,464.87453,945.24639,440.84212,850.05826,49.44775,11.34413,52.14817,12.61827
2000-11-02,391.70613,468.03759,957.92645,443.82944,861.41429,49.12775,11.19527,51.81214,12.4534
2000-11-03,390.92392,467.11278,953.95687,442.94967,857.8338,49.241,11.24491,51.9319,12.50877
2000-11-04,391.32919,467.60016,955.76434,443.41088,859.45545,49.20584,11.22685,51.89493,12.48874
2000-11-05,392.07607,468.48511,959.19847,444.25239,862.55258,49.12892,11.18977,51.81353,12.44735
2000-11-06,392.50843,469.00702,961.15113,444.74566,864.30214,49.0904,11.17023,51.77309,12.42572
2000-11-07,392.66449,469.20557,961.78034,444.93051,864.85459,49.08578,11.16615,51.76863,12.42137
2000-11-08,386.59944,461.99522,932.03519,438.08268,838.06623,49.85633,11.51474,52.58252,12.80973
2000-11-09,384.03087,459.01411,919.82695,435.23073,826.99261,50.19457,11.66893,52.94226,12.98273
2000-11-10,374.39322,447.49468,873.48229,424.30817,785.32532,51.47078,12.26023,54.28834,13.64061
2000-11-11,372.58422,445.34924,864.93901,422.26991,777.62955,51.7345,12.3837,54.567,13.77823
2000-11-12,371.10529,443.59923,857.97528,420.60565,771.35056,51.95483,12.48699,54.80003,13.89347
2000-11-13,370.11346,442.42938,853.28362,419.49107,767.1129,52.10915,12.55893,54.96351,13.97388
2000-11-14,378.91154,452.97368,893.79095,429.48096,803.50125,50.88452,11.96639,53.67281,13.3151
2000-11-15,380.78319,455.27907,902.71394,431.64747,811.45058,50.64266,11.85048,53.42011,13.18731
2000-11-16,376.42555,450.07304,881.89415,426.71049,792.73121,51.23862,12.12727,54.0489,13.4954
2000-11-17,375.19943,448.62937,876.06718,425.3354,787.46977,51.41985,12.21091,54.24088,13.58888
2000-11-18,373.01414,446.02226,865.71679,422.86205,778.16018,51.7356,12.35871,54.57415,13.75346
2000-11-19,369.70328,442.05321,850.14288,419.10184,764.17147,52.21302,12.58462,55.07741,14.00469
2000-11-20,367.63607,439.58756,840.49498,416.76256,755.49321,52.52156,12.73111,55.4031,14.16781
2000-11-21,368.35382,440.47779,843.73737,417.59747,758.37469,52.43255,12.68569,55.31041,14.1179
2000-11-22,361.16284,431.87954,810.63303,409.44563,728.61883,53.4736,13.18716,56.40863,14.67599
2000-11-23,364.02995,435.31175,823.35958,412.69851,740.05404,53.06654,12.98402,55.97937,14.44999
2000-11-24,366.89707,438.74396,836.18477,415.95138,751.57786,52.66564,12.78554,55.55661,14.22918
2000-11-25,367.67222,439.68442,839.60871,416.83793,754.63712,52.57012,12.7369,55.45652,14.17538
2000-11-26,368.3541,440.50496,842.58099,417.614,757.30196,52.48936,12.6955,55.37157,14.12944
2000-11-27,368.81962,441.04431,844.48202,418.13185,759.03424,52.44243,12.67055,55.3212,14.10122
2000-11-28,365.13513,436.68241,827.61656,413.984,743.82973,52.9783,12.92725,55.88814,14.38776
2000-11-29,367.20371,439.28455,837.32051,416.41442,752.42022,52.68011,12.77943,55.5785,14.22578
2000-11-30,359.46622,430.02822,801.86948,407.63999,720.56376,53.8079,13.32429,56.76834,14.8323
2000-12-01,359.06026,429.54257,799.90171,407.17963,718.7955,53.88674,13.36094,56.85152,14.87309
2000-12-02,359.65815,430.247,802.36904,407.8515,721.02721,53.81647,13.32368,56.77681,14.83132
2000-12-03,360.56905,431.3403,806.29014,408.8866,724.5462,53.69779,13.26251,56.65178,14.76333
2000-12-04,361.51838,432.48466,810.41151,409.96813,728.23822,53.57328,13.19863,56.52087,14.69244
2000-12-05,375.61954,449.3552,873.48096,425.95997,784.91129,51.5012,12.1753,54.33483,13.55332
2000-12-06,368.67876,441.13829,841.36825,418.1463,755.96423,52.45991,12.62644,55.34943,14.05709
2000-12-07,366.40225,438.42002,830.8375,415.56809,746.4966,52.80047,12.78814,55.70896,14.23721
2000-12-08,374.0317,447.55363,865.29588,424.22433,777.45234,51.71784,12.26145,54.56686,13.65094
2000-12-09,375.57317,449.41235,872.3172,425.98108,783.74221,51.52005,12.1655,54.35884,13.54444
2000-12-10,376.92046,451.02966,878.42835,427.51239,789.22669,51.35158,12.08379,54.1813,13.45358
2000-12-11,377.51947,451.73393,881.00268,428.18475,791.55737,51.28834,12.05188,54.11396,13.41775
2000-12-12,375.70018,449.557,872.34349,426.1213,783.77732,51.55225,12.1738,54.39241,13.55348
2000-12-13,373.02766,446.46838,860.18956,423.16262,772.74303,51.92338,12.34693,54.78795,13.7482
2000-12-14,367.61265,439.99397,835.07533,417.02428,750.17494,52.69358,12.71102,55.60089,14.15374
2000-12-15,358.83128,429.48976,795.04026,407.06668,714.20385,53.9692,13.32416,56.94713,14.83659
2000-12-16,359.64593,430.46276,798.48771,407.98987,717.30425,53.86501,13.27031,56.83704,14.77656
2000-12-17,360.70917,431.74824,803.10118,409.2037,721.43271,53.72218,13.19755,56.68697,14.69587
2000-12-18,361.50814,432.70168,806.49352,410.10865,724.48463,53.6213,13.14564,56.58034,14.63798
2000-12-19,356.49345,426.7017,783.97267,404.4213,704.25154,54.38246,13.51652,57.38359,15.05101
2000-12-20,344.12167,411.91867,729.50103,390.40299,655.29403,56.28441,14.45958,59.39153,16.10166
2000-12-21,347.02059,415.39347,741.66857,393.69494,666.21931,55.82815,14.22259,58.91028,15.83787
2000-12-22,355.19621,425.18002,776.47393,402.97025,697.48387,54.53112,13.55923,57.54165,15.09918
2000-12-23,355.84827,425.96891,779.20702,403.71474,699.92787,54.44778,13.5154,57.45416,15.05061
2000-12-24,356.36218,426.57572,781.27825,404.29304,701.79945,54.38803,13.48336,57.39066,15.01469
2000-12-25,356.84979,427.14935,783.23031,404.84061,703.56644,54.33268,13.45355,57.3317,14.9812
2000-12-26,357.52814,427.97141,786.09243,405.61583,706.12389,54.2463,13.40835,57.24111,14.93116
2000-12-27,360.93779,432.15633,801.314,409.55272,719.69455,53.73387,13.15264,56.70454,14.64857
2000-12-28,362.31707,433.81432,807.30759,411.12213,725.07109,53.54556,13.0581,56.50608,14.54342
2000-12-29,358.5391,429.29083,790.34014,406.83526,709.83204,54.11839,13.33557,57.11058,14.85244
2000-12-30,355.45309,425.59426,774.91324,403.3327,697.49419,54.66035,13.57048,57.61773,15.11403
2000-12-31,352.7329,422.3361,762.69874,400.24553,686.70316,55.09313,13.7836,58.07435,15.35135
2001-01-01,350.52031,419.6869,753.69665,397.73497,677.97632,55.41672,13.96197,58.4544,15.55
2001-01-02,349.04125,417.91887,747.90696,396.05811,672.12554,55.63114,14.08657,58.72075,15.68887
2001-01-03,366.50939,438.90011,822.86476,415.92307,739.4217,52.85817,12.67881,55.79449,14.12247
2001-01-04,362.30212,433.86786,803.8434,411.15256,722.32878,53.48317,12.97509,56.45115,14.4526
2001-01-05,352.61402,422.26606,760.71712,400.15818,683.57187,54.93085,13.67458,57.9773,15.23175
2001-01-06,352.29737,421.89815,759.22929,399.80756,682.25454,54.99732,13.70428,58.04518,15.26498
2001-01-07,351.99284,421.54933,757.82316,399.47314,680.994,55.06109,13.73283,58.11083,15.29707
2001-01-08,351.75167,421.29599,756.84055,399.22109,680.01286,55.11029,13.7554,58.1651,15.32314
2001-01-09,353.7734,423.73327,765.47102,401.52616,687.74449,54.80927,13.60229,57.84677,15.15292
2001-01-10,357.16347,427.81625,780.09495,405.38876,700.8519,54.29884,13.34625,57.30807,14.86818
2001-01-11,360.66006,432.00881,795.25431,409.36031,714.45757,53.78426,13.09064,56.7642,14.58351
2001-01-12,358.67726,429.63375,786.37678,407.10977,706.47403,54.09739,13.24036,57.09346,14.7503
2001-01-13,359.12533,430.1811,788.27811,407.6256,708.13798,54.03996,13.21248,57.03841,14.71944
2001-01-14,360.0207,431.26213,792.07159,408.64733,711.56129,53.92718,13.15191,56.91272,14.65215
2001-01-15,360.83082,432.23273,795.4846,409.56705,714.637,53.82217,13.09852,56.80186,14.59267
2001-01-16,361.36414,432.89051,797.7664,410.18489,716.66097,53.75696,13.06468,56.73406,14.55536
2001-01-17,361.7032,433.32683,799.23771,410.58976,717.94833,53.72063,13.04407,56.69512,14.53301
2001-01-18,366.56829,439.16344,820.63374,416.1178,737.15336,53.01451,12.69839,55.9488,14.14803
2001-01-19,365.37216,437.73143,815.14456,414.76065,732.21435,53.20454,12.78675,56.14804,14.2465
2001-01-20,365.26465,437.5662,814.33275,414.61761,731.57956,53.23881,12.80199,56.18422,14.26255
2001-01-21,365.19059,437.48717,813.91185,414.53927,731.17346,53.26659,12.81221,56.21166,14.27417
2001-01-22,365.12706,437.43778,813.63869,414.48242,730.84174,53.29179,12.82078,56.23646,14.28441
2001-01-23,369.59618,442.79199,833.42083,419.55565,748.60213,52.65667,12.51258,55.56513,13.94103
2001-01-24,371.21086,444.72938,840.5744,421.39054,755.01471,52.44332,12.40869,55.33916,13.82533
2001-01-25,369.22028,442.34615,831.42292,419.13192,746.78358,52.74155,12.54728,55.65289,13.97978
2001-01-26,368.49927,441.4827,828.03588,418.31368,743.73467,52.86183,12.60179,55.77833,14.04052
2001-01-27,368.79312,441.82321,829.24044,418.64096,744.76581,52.8236,12.5879,55.75152,14.02473
2001-01-28,369.65314,442.86454,832.98442,419.62464,748.13298,52.71947,12.5341,55.63734,13.96499
2001-01-29,370.70194,444.1516,837.62621,420.834,752.31145,52.59428,12.46679,55.49384,13.89067
2001-01-30,373.45812,447.48983,850.07677,423.98675,763.4507,52.21621,12.28481,55.09466,13.68859
2001-01-31,371.31549,444.98878,840.38052,421.59822,754.71737,52.5267,12.42732,55.421,13.84859
2001-02-01,373.27476,447.38506,849.28892,423.85482,762.67011,52.26093,12.29855,55.13989,13.706
2001-02-02,366.37469,439.11504,817.76179,416.01977,734.34749,53.24266,12.75818,56.17441,14.21823
2001-02-03,366.84512,439.67642,819.74168,416.55284,736.10775,53.18749,12.73069,56.11797,14.18751
2001-02-04,367.45863,440.42881,822.38801,417.25972,738.48412,53.11917,12.69224,56.03825,14.14507
2001-02-05,367.9054,440.96081,824.26329,417.76529,740.15089,53.06646,12.66671,55.98591,14.1165
2001-02-06,367.62844,440.63804,822.92793,417.45688,738.93588,53.12126,12.69033,56.04266,14.143
2001-02-07,364.52898,437.02589,809.31613,414.00552,726.59502,53.57242,12.90349,56.5215,14.38255
2001-02-08,362.14562,434.17616,798.64266,411.30374,716.99116,53.93767,13.07696,56.90598,14.57606
2001-02-09,356.52588,427.4551,773.79958,404.93207,694.65918,54.78853,13.48702,57.80308,15.03346
2001-02-10,357.71633,428.87784,778.8893,406.28156,699.17531,54.61597,13.4026,57.62624,14.93923
2001-02-11,359.89753,431.50792,788.1747,408.76798,707.61843,54.30877,13.24355,57.28932,14.76231
2001-02-12,361.04616,432.87986,793.08296,410.06952,712.00778,54.14209,13.16464,57.12268,14.67422
2001-02-13,357.73944,428.95954,778.6047,406.34319,698.95046,54.64827,13.40834,57.65743,14.94677
2001-02-14,356.73086,427.84861,774.45237,405.26286,695.11809,54.80608,13.48319,57.82666,15.03226
2001-02-15,359.72337,431.47067,787.43804,408.68434,706.73885,54.3587,13.2604,57.35467,14.78457
2001-02-16,354.06721,424.69078,762.56562,402.26125,684.40759,55.22938,13.68242,58.27182,15.25519
2001-02-17,352.21041,422.46003,754.40273,400.14983,677.11018,55.53944,13.83162,58.59366,15.42143
2001-02-18,351.04422,421.06747,749.3239,398.82855,672.52717,55.73386,13.92833,58.80321,15.52942
2001-02-19,349.87284,419.66893,744.23077,397.50153,667.94108,55.92932,14.02641,59.015,15.63896
2001-02-20,348.02124,417.44416,736.08218,395.39585,660.75259,56.23834,14.18085,59.34416,15.81103
2001-02-21,341.64728,409.82251,709.09038,388.16999,636.4926,57.28198,14.70438,60.44509,16.39529
2001-02-22,340.77471,408.78614,705.39457,387.18545,633.15804,57.44402,14.78469,60.61518,16.48508
2001-02-23,338.85466,406.48977,697.35996,385.00847,625.93385,57.78393,14.9567,60.97262,16.67703
2001-02-24,340.28809,408.21308,703.201,386.63962,631.13459,57.55047,14.83585,60.73102,16.54238
2001-02-25,343.85328,412.50097,717.72638,390.69776,644.27938,56.96994,14.5301,60.11026,16.20172
2001-02-26,345.2882,414.22524,723.57553,392.33009,649.55534,56.73592,14.41453,59.8759,16.07293
2001-02-27,342.69133,411.14472,712.69799,389.40251,639.75388,57.17492,14.63471,60.33922,16.31926
2001-02-28,337.69338,405.22443,692.07178,383.7737,621.15103,58.01492,15.06217,61.22841,16.79773
2001-03-01,337.97159,405.56413,693.13173,384.09376,622.08263,57.98345,15.04309,61.19458,16.7766
2001-03-02,335.58952,402.70591,683.2614,381.38677,613.2107,58.40915,15.2612,61.64285,17.01985
2001-03-03,335.93302,403.101,684.51606,381.76797,614.33458,58.35159,15.23742,61.59835,16.9927
2001-03-04,336.60155,403.93554,687.22699,382.5488,616.74545,58.25219,15.18049,61.48946,16.93006
2001-03-05,337.44593,405.00635,690.74969,383.54476,619.8543,58.1279,15.10613,61.34644,16.84874
2001-03-06,340.38859,408.54228,702.70277,386.89215,630.57303,57.63797,14.84831,60.82764,16.56127
2001-03-07,342.4857,411.13748,711.5201,389.3276,638.41013,57.28929,14.66544,60.46102,16.35921
2001-03-08,343.27825,412.09335,714.71732,390.2315,641.26944,57.17337,14.6031,60.33723,16.28978
2001-03-09,334.93235,402.0818,679.87942,380.74897,609.9992,58.57944,15.31843,61.81983,17.0879
2001-03-10,328.38684,394.22588,652.9731,373.30939,586.06153,59.72401,15.92308,63.04457,17.76244
2001-03-11,322.58227,387.25892,629.25563,366.7117,565.25018,60.75474,16.49218,64.17595,18.39732
2001-03-12,319.96498,384.11587,618.80862,363.73561,555.98182,61.249,16.76652,64.71452,18.70333
2001-03-13,325.33851,390.65773,639.79061,369.90453,574.7485,60.22416,16.20217,63.63486,18.07644
2001-03-14,316.80733,380.41474,606.14116,360.2054,544.51305,61.8212,17.0583,65.32094,19.03164
2001-03-15,318.55528,382.5168,612.74582,362.19489,550.43745,61.4981,16.87667,64.97829,18.82909
2001-03-16,311.99306,374.64413,587.42752,354.73844,527.68421,62.78242,17.57801,66.3336,19.61178
2001-03-17,313.49861,376.45,593.04378,356.44927,532.68805,62.49258,17.41548,66.03166,19.43034
2001-03-18,316.02249,379.49307,602.41198,359.32647,541.20078,62.01285,17.14078,65.51657,19.12432
2001-03-19,317.54368,381.31788,608.08446,361.05518,546.32031,61.71997,16.98266,65.21905,18.94782
2001-03-20,309.83309,372.06462,578.47818,352.29195,519.71551,63.23611,17.81321,66.81874,19.87465
2001-03-21,304.03214,365.11238,556.77395,345.70523,500.20183,64.43578,18.48542,68.08486,20.62509
2001-03-22,302.48145,363.25797,551.03878,343.94717,495.03778,64.78072,18.67994,68.44822,20.84239
2001-03-23,308.6977,370.72322,573.6089,351.01558,515.31023,63.46716,17.91882,67.05837,19.99316
2001-03-24,310.17222,372.49682,579.01771,352.69383,520.16029,63.18384,17.75375,66.75424,19.8091
2001-03-25,311.27543,373.81628,583.02114,353.9452,523.77319,62.96908,17.6343,66.53381,19.67559
2001-03-26,312.74215,375.58042,588.39786,355.61453,528.63376,62.68701,17.47427,66.23669,19.49715
2001-03-27,321.37696,385.95019,620.80603,365.43305,557.74399,60.97324,16.51571,64.42455,18.42763
2001-03-28,313.59147,376.65802,590.82502,356.61847,530.75188,62.45782,17.31701,65.99475,19.32334
2001-03-29,312.42764,375.2642,586.36854,355.29766,526.73694,62.70597,17.4517,66.2563,19.47376
2001-03-30,315.86383,379.39149,599.18214,359.20535,538.23917,62.0337,17.07454,65.54515,19.0529
2001-03-31,315.06631,378.44488,596.2195,358.30482,535.45436,62.199,17.16632,65.72684,19.15577
2001-04-01,313.5856,376.66355,590.46276,356.61933,530.3311,62.51231,17.33454,66.05344,19.34337
2001-04-02,311.91772,374.65173,583.92788,354.71777,524.5905,62.86522,17.5264,66.42319,19.55712
2001-04-03,300.81823,361.31986,542.28409,342.09525,487.17455,65.12008,18.78022,68.80375,20.95621
2001-04-04,299.9387,360.3371,539.25488,341.14386,484.39064,65.31552,18.88918,69.01228,21.08036
2001-04-05,313.33415,376.43599,587.36148,356.38354,527.59417,62.41564,17.20823,65.94669,19.20463
2001-04-06,307.23241,369.20991,564.72769,349.51271,507.17154,63.63088,17.87502,67.23431,19.95198
2001-04-07,307.879,369.9726,566.98301,350.24,509.20601,63.50609,17.80754,67.11093,19.87605
2001-04-08,308.78865,371.06942,570.25209,351.27708,512.14502,63.33612,17.7083,66.92871,19.76542
2001-04-09,309.85742,372.36497,574.14013,352.49931,515.63136,63.13892,17.59101,66.71244,19.63499
2001-04-10,317.9333,382.11695,604.13164,361.71768,542.5226,61.5025,16.67592,64.98428,18.61505
2001-04-11,317.03003,381.0355,600.62685,360.69278,539.36649,61.69324,16.77626,65.18442,18.72719
2001-04-12,321.49601,386.40312,617.46405,365.77384,554.48026,60.8409,16.3097,64.28248,18.20636
2001-04-13,321.3347,386.22585,616.87904,365.59977,553.86809,60.88681,16.33057,64.32912,18.23029
2001-04-14,321.13157,385.9651,615.88768,365.3592,553.05485,60.94336,16.35853,64.38751,18.26088
2001-04-15,320.92589,385.69939,614.87385,365.11465,552.23028,61.00065,16.38698,64.44668,18.29193
2001-04-16,320.76712,385.52708,614.31132,364.94456,551.62927,61.04582,16.40777,64.49336,18.31584
2001-04-17,324.32374,389.80175,627.84621,368.99101,563.77835,60.38574,16.04983,63.7943,17.91628
2001-04-18,336.6605,404.65552,675.60579,383.04429,606.64154,58.10129,14.83201,61.37939,16.55755
2001-04-19,341.26184,410.19138,693.99507,388.28303,623.15171,57.32228,14.4309,60.55344,16.10991
2001-04-20,338.52405,406.90159,682.77511,385.16867,613.07118,57.79593,14.66685,61.05215,16.37334
2001-04-21,336.67393,404.67708,675.21369,383.06324,606.286,58.12562,14.83177,61.39902,16.55742
2001-04-22,335.25951,402.9787,669.44763,381.45491,601.11303,58.38053,14.96087,61.67002,16.7016
2001-04-23,333.38974,400.73021,661.80709,379.32691,594.32477,58.7141,15.13249,62.02739,16.89315
2001-04-24,329.20478,395.69994,645.10841,374.56531,579.32322,59.46532,15.51713,62.81945,17.32255
2001-04-25,334.78564,402.41096,666.90993,380.91706,598.89041,58.47095,14.99581,61.76824,16.74065
2001-04-26,336.4834,404.487,673.70865,382.87218,604.95425,58.18311,14.84597,61.46514,16.57426
2001-04-27,341.11347,410.06358,692.2004,388.14771,621.54153,57.39495,14.44138,60.63188,16.12283
2001-04-28,340.8167,409.72072,690.98193,387.81859,620.40139,57.45691,14.47016,60.69677,16.15535
2001-04-29,340.46531,409.29439,689.40053,387.41742,619.03189,57.53068,14.50492,60.77305,16.19396
2001-04-30,340.16822,408.95106,688.1796,387.08789,617.89033,57.59268,14.5341,60.83878,16.22691
2001-05-01,345.04587,414.81759,707.83274,392.64004,635.52832,56.78111,14.1219,59.98,15.76676
2001-05-02,345.4217,415.30385,709.39877,393.09053,636.90136,56.72892,14.09313,59.92399,15.73543
2001-05-03,340.18523,409.06389,687.98991,387.16845,617.62325,57.59525,14.52112,60.83999,16.21457
2001-05-04,345.31045,415.22684,708.63307,393.00152,636.14955,56.7415,14.08812,59.93657,15.73106
2001-05-05,345.10232,415.0003,707.84592,392.77843,635.34092,56.78704,14.10789,59.98359,15.75384
2001-05-06,344.86594,414.7225,706.8109,392.51357,634.39777,56.83916,14.13119,60.03704,15.78001
2001-05-07,344.54791,414.31733,705.2603,392.13859,633.09843,56.90688,14.16329,60.10761,15.81518
2001-05-08,343.75635,413.38935,702.012,391.25351,630.15456,57.04807,14.23117,60.2563,15.89152
2001-05-09,342.111,411.47555,695.42351,389.42377,624.17467,57.32593,14.36741,60.55123,16.04515
2001-05-10,341.91453,411.30963,694.77525,389.24676,623.52075,57.36283,14.38361,60.59221,16.06489
2001-05-11,339.30026,408.20964,684.21529,386.30032,613.99543,57.80891,14.60499,61.0642,16.3132
2001-05-12,339.61649,408.58355,685.37762,386.65682,615.0443,57.76442,14.58288,61.02129,16.28827
2001-05-13,340.10911,409.20197,687.3702,387.23357,616.79459,57.7007,14.54337,60.9437,16.24485
2001-05-14,340.40959,409.56097,688.48924,387.57438,617.79617,57.65888,14.52242,60.90334,16.22137
2001-05-15,340.30539,409.43894,687.99285,387.45795,617.3443,57.68984,14.53539,60.9342,16.23593
2001-05-16,349.97142,421.14977,727.26553,398.51704,652.50804,56.05315,13.70801,59.20695,15.31368
2001-05-17,350.70421,422.03409,730.23617,399.35313,655.16396,55.9477,13.65431,59.09437,15.25375
2001-05-18,351.29438,422.76658,732.68811,400.03994,657.33672,55.86268,13.61067,59.00406,15.20548
2001-05-19,352.68784,424.4502,738.44064,401.63105,662.48468,55.65242,13.506,58.78068,15.0887
2001-05-20,355.01641,427.23983,748.02038,404.27457,671.12395,55.29596,13.33218,58.40505,14.89422
2001-05-21,356.32662,428.82266,753.42629,405.77045,676.00651,55.09849,13.23714,58.20036,14.78818
2001-05-22,355.44731,427.76444,749.62502,404.76912,672.58608,55.24622,13.30616,58.35526,14.86528
2001-05-23,350.10659,421.34807,727.04978,398.69457,652.31523,56.08684,13.70901,59.24227,15.31558
2001-05-24,351.44063,422.96194,732.53502,400.2193,657.22361,55.88413,13.6078,59.02715,15.20268
2001-05-25,347.3768,418.07239,715.51698,395.59229,641.94624,56.54205,13.92615,59.72085,15.55837
2001-05-26,346.57263,417.10017,712.06793,394.67461,638.88901,56.68673,13.99474,59.8708,15.63482
2001-05-27,346.02344,416.45453,709.82356,394.05832,636.81518,56.78481,14.0419,59.97573,15.68793
2001-05-28,345.46506,415.79827,707.54494,393.43188,634.71218,56.88457,14.09,60.08253,15.74211
2001-05-29,344.67009,414.83667,704.13014,392.52435,631.70336,57.02756,14.15921,60.23309,15.81925
2001-05-30,339.55553,408.79259,683.53541,386.77366,613.11419,57.87069,14.57581,61.12741,16.28725
2001-05-31,341.69853,411.41207,692.21808,389.24083,620.85571,57.5125,14.39337,60.75017,16.08432
2001-06-01,343.09984,413.09928,697.81125,390.83711,625.86825,57.28964,14.2795,60.5133,15.95707
2001-06-02,343.78692,413.934,700.55373,391.62436,628.30919,57.18856,14.22594,60.40364,15.89743
2001-06-03,344.29547,414.53954,702.51261,392.2,630.07559,57.11253,14.18845,60.32705,15.85531
2001-06-04,344.97794,415.36941,705.23873,392.98239,632.51041,57.01242,14.13564,60.21853,15.79652
2001-06-05,349.17262,420.42119,722.31224,397.76156,647.81709,56.33134,13.79566,59.49767,15.41662
2001-06-06,345.49445,416.03292,707.15217,393.59833,634.17704,56.93142,14.0874,60.13167,15.74353
2001-06-07,347.20825,418.10266,714.1058,395.55474,640.40387,56.66048,13.95107,59.84421,15.59131
