"date","eu_price","eu_gdtr_l1","eu_gdtr_l2","eu_ndtr_l1","eu_ndtr_l2","eu_gdtr_s1","eu_gdtr_s2","eu_ndtr_s1","eu_ndtr_s2"
2002-11-22,297.50812,376.84281,430.56293,351.19346,373.94911,58.32672,11.04733,62.59401,12.72506
2002-11-23,298.29007,377.82653,432.76379,352.11242,375.86526,58.18401,10.99223,62.44046,12.66143
2002-11-24,299.58573,379.48803,436.52376,353.65444,379.11721,57.93737,10.89803,62.17692,12.55339
2002-11-25,300.42114,380.5383,438.89401,354.63585,381.1814,57.78606,10.84012,62.01408,12.48649
2002-11-26,293.81305,372.23886,419.70341,346.8815,364.47165,59.05537,11.31536,63.37973,13.03531
2002-11-27,303.11272,384.0508,446.29535,357.88043,387.54657,57.19063,10.59975,61.37997,12.21155
2002-11-28,301.92298,382.55588,442.7739,356.48388,384.48109,57.42216,10.68461,61.62906,12.30956
2002-11-29,300.73324,381.06096,439.26579,355.08733,381.42725,57.65576,10.77056,61.88038,12.40882
2002-11-30,300.59858,380.87871,438.79841,354.92126,381.0295,57.69256,10.78331,61.91923,12.42325
2002-12-01,300.48788,380.7621,438.48265,354.80495,380.7389,57.71944,10.79236,61.9494,12.43421
2002-12-02,300.35488,380.5839,438.02527,354.64213,380.34868,57.75565,10.80491,61.9877,12.44844
2002-12-03,294.91161,373.69335,422.11779,348.21939,366.53178,58.8104,11.19857,63.12006,12.90211
2002-12-04,292.96863,371.36537,416.81735,346.01265,361.85049,59.185,11.34031,63.52891,13.06819
2002-12-05,289.30507,366.72746,406.36641,341.68968,352.77424,59.93222,11.62574,64.33127,13.39724
2002-12-06,289.04546,366.4111,405.62692,341.39133,352.12486,59.99195,11.64799,64.39607,13.42316
2002-12-07,287.37936,364.30237,400.91982,339.42574,348.03685,60.34524,11.78426,64.77545,13.58026
2002-12-08,284.20878,360.28493,392.03954,335.68208,340.32678,61.01877,12.04638,65.49854,13.88238
2002-12-09,282.62258,358.27786,387.63467,333.81101,336.50082,61.36684,12.18286,65.87237,14.03974
2002-12-10,286.07795,362.66705,397.09584,337.89801,344.70898,60.62324,11.88665,65.07466,13.69859
2002-12-11,286.46171,363.23272,398.29729,338.4029,345.70675,60.53675,11.85179,64.98608,13.66021
2002-12-12,283.4788,359.46566,389.99848,334.88909,338.495,61.17262,12.09983,65.6695,13.94645
2002-12-13,278.00626,352.53148,374.91542,328.42753,325.40084,62.36082,12.56892,66.94534,14.48725
2002-12-14,279.75485,354.74631,379.59103,330.4918,329.46068,61.97735,12.41335,66.5335,14.30786
2002-12-15,283.46559,359.46737,389.65868,334.88531,338.18926,61.16081,12.08528,65.6579,13.93014
2002-12-16,285.20467,361.67028,394.39784,336.93849,342.30428,60.79417,11.93943,65.26411,13.76194
2002-12-17,280.15328,355.26856,380.3978,330.97337,330.15107,61.87864,12.36442,66.42854,14.2519
2002-12-18,277.01907,351.31421,371.89304,327.28384,322.75853,62.57591,12.64207,67.17821,14.57241
2002-12-19,275.33975,349.2665,367.51802,325.35324,318.91625,62.95058,12.79229,67.58515,14.74762
2002-12-20,278.52867,353.31224,375.99158,329.1218,326.26889,62.2319,12.49898,66.81359,14.40949
2002-12-21,278.76886,353.66324,376.69606,329.43368,326.85031,62.18075,12.47721,66.76174,14.38571
2002-12-22,278.96895,353.92184,377.20362,329.67305,327.2877,62.14618,12.46208,66.72493,14.3684
2002-12-23,279.11647,354.05999,377.45422,329.81781,327.53703,62.13297,12.45552,66.7075,14.35944
2002-12-24,276.36463,350.56942,369.97459,326.56617,321.04645,62.75436,12.70362,67.37465,14.64546
2002-12-25,275.52964,349.51022,367.70254,325.57951,319.0749,62.95287,12.78293,67.58777,14.73689
2002-12-26,274.69464,348.45103,365.43779,324.59285,317.10967,63.15256,12.86296,67.80216,14.82916
2002-12-27,268.37737,340.60039,348.93527,317.23422,302.70062,64.58431,13.44513,69.34883,15.50448
2002-12-28,268.32973,340.53234,348.76163,317.1735,302.55508,64.60633,13.45318,69.37189,15.51351
2002-12-29,268.30009,340.52554,348.71353,317.15736,302.49464,64.61674,13.4564,69.38521,15.51818
2002-12-30,268.24937,340.44798,348.5205,317.08946,302.33547,64.64058,13.46521,69.40986,15.52791
2002-12-31,267.39485,339.40267,346.34222,316.10489,300.42492,64.84963,13.55104,69.63674,15.62796
2003-01-01,273.50113,347.1732,362.16577,323.33648,314.14007,63.37457,12.9334,68.05401,14.91621
2003-01-02,279.60743,354.94373,378.34377,330.5681,328.16228,61.96459,12.35688,66.54107,14.2518
2003-01-03,278.31996,353.30937,374.82391,329.04597,325.10926,62.25819,12.473,66.85634,14.38573
2003-01-04,279.39241,354.67451,377.68519,330.31619,327.58873,62.02593,12.37895,66.60717,14.27736
2003-01-05,281.87669,357.81892,384.34652,333.24749,333.37213,61.48429,12.16178,66.02495,14.02663
2003-01-06,282.97795,359.2224,387.32549,334.55291,335.95263,61.2513,12.06864,65.77509,13.91936
2003-01-07,282.55976,358.70954,386.18335,334.07023,334.95187,61.34683,12.10534,65.87866,13.96211
2003-01-08,279.52353,354.98187,378.12116,330.56317,327.88815,61.99236,12.35916,66.57887,14.25782
2003-01-09,282.49174,358.76672,386.1493,334.0834,334.84131,61.33946,12.09787,65.87853,13.95676
2003-01-10,281.20683,357.13489,382.60093,332.56384,331.76439,61.62642,12.21013,66.18672,14.08626
2003-01-11,280.7279,356.48383,381.17065,331.97112,330.5512,61.74675,12.25687,66.31326,14.13904
2003-01-12,280.35856,356.01639,380.13587,331.53527,329.65274,61.83572,12.29125,66.40892,14.17874
2003-01-13,280.23382,355.92199,379.89921,331.428,329.40899,61.86014,12.3,66.43902,14.1905
2003-01-14,281.0557,356.96585,382.09253,332.40002,331.31081,61.68673,12.23009,66.25278,14.10984
2003-01-15,277.01646,351.89088,371.19288,327.65889,321.82904,62.57173,12.58007,67.20636,14.51492
2003-01-16,276.18459,350.83981,368.94119,326.67862,319.87369,62.76674,12.65751,67.41614,14.60441
2003-01-17,270.16226,343.19027,352.81881,319.55569,305.89515,64.14338,13.21176,68.89479,15.24393
2003-01-18,268.73309,341.36486,349.03311,317.85925,302.61918,64.49284,13.3547,69.26943,15.40855
2003-01-19,267.80746,340.19947,346.61787,316.77067,300.51858,64.72134,13.44831,69.5156,15.51688
2003-01-20,266.89515,339.04925,344.24215,315.69682,298.45341,64.94852,13.54168,69.76023,15.6249
2003-01-21,265.45264,337.20863,340.47287,313.9857,295.19065,65.30949,13.69116,70.14735,15.7971
2003-01-22,262.14677,333.04532,332.03657,310.09898,287.8573,66.1234,14.03145,71.02382,16.19075
2003-01-23,263.56911,334.85381,335.61832,311.78248,290.96177,65.77038,13.88081,70.64472,16.01697
2003-01-24,254.53364,323.37616,312.57973,301.09516,270.98776,68.03326,14.8349,73.07541,17.11794
2003-01-25,252.52475,320.80971,307.58944,298.71029,266.67004,68.58198,15.07306,73.66365,17.39221
2003-01-26,250.80299,318.61897,303.36022,296.67155,263.00538,69.05917,15.28165,74.17593,17.63277
2003-01-27,250.02836,317.65237,301.49172,295.76577,261.3752,69.27759,15.37714,74.41197,17.74364
2003-01-28,253.08612,321.53716,308.83828,299.3829,267.74425,68.43929,15.00382,73.51154,17.31285
2003-01-29,254.14977,322.95656,311.53664,300.68547,270.04953,68.14597,14.87406,73.20116,17.16533
2003-01-30,250.92396,318.91987,303.72016,296.90969,263.24261,69.0065,15.24857,74.12977,17.59952
2003-01-31,254.74058,323.77075,312.93117,301.42579,271.22604,67.96599,14.78752,73.01201,17.0674
2003-02-01,255.26996,324.47332,314.2602,302.07019,272.36052,67.82741,14.72607,72.86548,16.99756
2003-02-02,255.70167,325.02057,315.29129,302.58017,273.25506,67.72179,14.67907,72.7519,16.94326
2003-02-03,256.06463,325.45729,316.10967,302.99491,273.97909,67.6395,14.64227,72.66153,16.89987
2003-02-04,249.31551,316.87991,299.41863,295.00932,259.51224,69.43083,15.4167,74.58591,17.79373
2003-02-05,248.80201,316.28636,298.26956,294.44023,258.48729,69.56977,15.47723,74.73933,17.86557
2003-02-06,247.18423,314.33438,294.56072,292.59387,255.22183,70.00803,15.67104,75.21758,18.09284
2003-02-07,244.93168,311.4742,289.17335,289.93034,250.55191,70.65397,15.95903,75.91188,18.42548
2003-02-08,245.64765,312.38044,290.8297,290.77528,251.98944,70.45741,15.86902,75.70033,18.32138
2003-02-09,247.25579,314.43949,294.63718,292.68769,255.2811,70.00197,15.66266,75.2121,18.08366
2003-02-10,247.95429,315.32806,296.27555,293.5148,256.70063,69.81307,15.57693,75.00915,17.98469
2003-02-11,247.19862,314.38127,294.46936,292.6295,255.1287,70.03159,15.67326,75.24495,18.09639
2003-02-12,243.42523,309.70105,285.67494,288.23997,247.45144,71.08309,16.14272,76.38324,18.64253
2003-02-13,240.90236,306.53167,279.80189,285.27896,242.34487,71.81959,16.476,77.17764,19.02888
2003-02-14,246.84873,314.10133,293.59554,292.32286,254.29039,70.05519,15.66522,75.28187,18.09259
2003-02-15,249.75433,317.81904,300.51878,295.77642,260.27568,69.23495,15.29719,74.40207,17.66833
2003-02-16,252.27335,321.03738,306.5777,298.76774,265.51651,68.54268,14.99011,73.65909,17.31411
2003-02-17,254.08109,323.33902,310.94569,300.90965,269.29937,68.06,14.77785,73.14041,17.06895
2003-02-18,254.34808,323.6621,311.53864,301.21561,269.82239,68.00071,14.75098,73.0754,17.0373
2003-02-19,251.33806,319.89133,304.25111,297.68974,263.48091,68.80165,15.09733,73.94014,17.43922
2003-02-20,247.1331,314.54576,294.05503,292.71342,254.64802,69.9601,15.60459,75.18554,18.02537
2003-02-21,250.62118,318.98655,302.33436,296.84562,261.81721,68.97982,15.16627,74.13213,17.51909
2003-02-22,249.7234,317.85288,300.16022,295.7877,259.92926,69.23267,15.27642,74.4046,17.64668
2003-02-23,247.89514,315.51114,295.71091,293.61344,256.08491,69.75117,15.50412,74.96061,17.90912
2003-02-24,247.02624,314.41336,293.62616,292.58917,254.27488,70.00276,15.61478,75.23166,18.03727
2003-02-25,249.13491,317.09833,298.61439,295.08748,258.59407,69.41384,15.35087,74.59884,17.73246
2003-02-26,244.93858,311.90196,288.80031,290.21141,250.02447,70.56016,15.85672,75.84099,18.32164
2003-02-27,248.85218,316.91675,298.06094,294.86874,258.02671,69.43456,15.34962,74.63343,17.73682
2003-02-28,249.36581,317.57086,299.26381,295.47736,259.06805,69.30026,15.28905,74.48906,17.66683
2003-03-01,248.85578,316.93546,298.03824,294.88157,257.99901,69.4481,15.35308,74.64914,17.74137
2003-03-02,247.54997,315.27672,294.89026,293.33687,255.27154,69.82094,15.51671,75.05025,17.93061
2003-03-03,245.9721,313.2513,291.07295,291.45764,251.9762,70.27912,15.71909,75.5414,18.16384
2003-03-04,240.91186,306.80953,279.0704,285.46333,241.5846,71.73555,16.36915,77.10707,18.91509
2003-03-05,241.76381,308.00613,281.21927,286.54551,243.39207,71.46621,16.24484,76.82598,18.77557
2003-03-06,239.49454,305.13807,275.95491,283.87089,238.82497,72.14153,16.55053,77.55367,19.12972
2003-03-07,240.10637,305.92379,277.34795,284.60011,240.02766,71.96651,16.46879,77.36599,19.03547
2003-03-08,238.04235,303.29824,272.55905,282.15642,235.88121,72.59489,16.75495,78.04183,19.36639
2003-03-09,235.65615,300.25968,267.06999,279.32915,231.12994,73.33304,17.09422,78.8355,19.75861
2003-03-10,233.53649,297.56291,262.24528,276.81925,226.95265,74.00267,17.40491,79.55569,20.11789
2003-03-11,231.6219,295.12941,257.9316,274.55373,223.21677,74.61755,17.69279,80.21719,20.45088
2003-03-12,233.24855,297.33157,261.75821,276.56619,226.46956,74.06976,17.43173,79.63886,20.15451
2003-03-13,244.33293,311.47099,286.63106,289.71543,247.98479,70.55617,15.77669,75.86187,18.24135
2003-03-14,247.50968,315.52065,294.05966,293.48221,254.41177,69.64715,15.36904,74.8845,17.77002
2003-03-15,250.93848,319.89483,302.18757,297.54999,261.44226,68.68983,14.94544,73.85541,17.28035
2003-03-16,254.61722,324.58968,311.03141,301.91545,269.0911,67.68982,14.50921,72.78056,16.77614
2003-03-17,258.01587,328.92557,319.31414,305.94756,276.25537,66.79358,14.12396,71.81713,16.3308
2003-03-18,260.58461,332.20801,325.65975,308.99853,281.74137,66.13484,13.84437,71.10936,16.00775
2003-03-19,263.84634,336.37845,333.80893,312.87417,288.7853,65.31206,13.49894,70.22548,15.6087
2003-03-20,263.78095,336.30376,333.63402,312.80228,288.62951,65.33342,13.5069,70.24899,15.61814
2003-03-21,271.68909,346.38615,353.60885,322.18008,305.90988,63.38283,12.69937,68.15165,14.68439
2003-03-22,268.77244,342.66915,345.98863,318.72238,299.31671,64.07069,12.97408,68.89136,15.00208
2003-03-23,262.08485,334.14303,328.74132,310.7921,284.39599,65.67242,13.62184,70.6136,15.75109
2003-03-24,259.19773,330.46262,321.47151,307.36873,278.10653,66.40335,13.9241,71.39956,16.10062
2003-03-25,261.54292,333.45262,327.26144,310.14979,283.11546,65.8102,13.67437,70.76178,15.81185
2003-03-26,260.42828,332.04598,324.47252,308.8374,280.69535,66.09541,13.79194,71.06937,15.94821
2003-03-27,258.92041,330.17472,320.78775,307.08261,277.48167,66.47552,13.94961,71.48138,16.13201
2003-03-28,256.59859,327.22323,315.02527,304.335,272.49254,67.07743,14.20124,72.12921,16.42328
2003-03-29,253.93786,323.83276,308.47006,301.18093,266.82103,67.78028,14.49784,72.88517,16.76637
2003-03-30,250.83087,319.86479,300.88371,297.49211,260.2618,68.6189,14.85555,73.78657,17.17987
2003-03-31,248.2615,316.59209,294.7003,294.4473,254.9114,69.32927,15.16205,74.55069,17.53444
2003-04-01,251.53363,320.76753,302.44871,298.32992,261.61236,68.42287,14.76454,73.57622,17.07482
2003-04-02,260.80771,332.66245,324.85434,309.37378,280.95946,65.89339,13.67187,70.86091,15.81335
2003-04-03,260.80528,332.66491,324.83166,309.37449,280.93698,65.90044,13.67384,70.86885,15.8158
2003-04-04,262.44424,334.75692,328.88969,311.3196,284.44586,65.49355,13.50404,70.43138,15.61944
2003-04-05,263.465,336.08276,331.46707,312.54536,286.66169,65.24164,13.39922,70.16213,15.49892
2003-04-06,264.29843,337.16,333.56392,313.54319,288.46783,65.03998,13.31545,69.94615,15.40243
2003-04-07,264.6234,337.54642,334.30031,313.91105,289.12032,64.97288,13.28705,69.87208,15.36873
2003-04-08,263.13095,335.77481,330.76289,312.22665,285.9931,65.32131,13.42863,70.25499,15.53611
2003-04-09,258.81862,330.30771,319.96392,307.13295,276.63747,66.39234,13.86806,71.40917,16.0455
2003-04-10,257.3148,328.38861,316.21886,305.34849,273.39951,66.78568,14.03141,71.83223,16.2345
2003-04-11,257.98841,329.26848,317.88662,306.161,274.83138,66.61437,13.95846,71.6493,16.15068
2003-04-12,259.18806,330.78311,320.78428,307.57369,277.34438,66.31556,13.83226,71.32689,16.00421
2003-04-13,260.63817,332.63665,324.35217,309.29656,280.42801,65.95154,13.67944,70.9355,15.82746
2003-04-14,262.13696,334.56646,328.08822,311.08627,283.64962,65.57646,13.52289,70.53315,15.64681
2003-04-15,263.701,336.59387,332.03678,312.9627,287.04749,65.18658,13.36115,70.11577,15.46054
2003-04-16,259.05881,330.67404,320.32925,307.45695,276.92344,66.34053,13.83327,71.35733,16.00699
2003-04-17,261.87468,334.27035,327.26887,310.80019,282.92172,65.62698,13.53469,70.58995,15.66155
2003-04-18,262.08329,334.56967,327.82637,311.06781,283.38422,65.57608,13.51271,70.53763,15.6372
2003-04-19,262.23175,334.72612,328.1043,311.22393,283.64389,65.55329,13.50234,70.51069,15.62412
2003-04-20,262.38184,334.8862,328.38942,311.38301,283.90903,65.52982,13.49169,70.48312,15.61077
2003-04-21,262.58878,335.18184,328.94049,311.6477,284.36686,65.47984,13.47014,70.43168,15.58685
2003-04-22,265.79452,339.27414,336.94386,315.45256,291.28553,64.68827,13.14348,69.58027,15.20888
2003-04-23,268.58074,342.83344,343.98469,318.76116,297.37083,64.01717,12.86984,68.85859,14.89231
2003-04-24,264.5569,337.69716,333.64845,313.98554,288.43529,64.98362,13.25753,69.89813,15.34092
2003-04-25,260.85018,332.96722,324.27368,309.58726,280.33006,65.90127,13.63103,70.88528,15.77316
2003-04-26,262.1605,334.64935,327.52258,311.14865,283.13393,65.57591,13.49548,70.53592,15.61658
2003-04-27,264.64708,337.84107,333.74227,314.11132,288.50175,64.95801,13.24021,69.8724,15.32169
2003-04-28,266.0076,339.5915,337.17234,315.73497,291.45981,64.62891,13.10513,69.51925,15.16574
2003-04-29,266.27307,339.94366,337.84304,316.05873,292.03281,64.56932,13.08004,69.45595,15.13706
2003-04-30,262.70572,335.41973,328.82158,311.84414,284.2189,65.43633,13.43037,70.39045,15.54329
2003-05-01,260.23326,332.32337,322.72237,308.94854,278.91625,66.04807,13.68052,71.05232,15.83449
2003-05-02,265.10829,338.55131,334.791,314.73777,289.34552,64.81788,13.16995,69.72907,15.24359
2003-05-03,264.43843,337.70895,333.09659,313.95055,287.87354,64.9866,13.23759,69.91148,15.32228
2003-05-04,263.35648,336.31393,330.31639,312.65823,285.47916,65.26251,13.34907,70.20729,15.45088
2003-05-05,262.7311,335.52692,328.74241,311.92293,284.11217,65.42273,13.41368,70.38047,15.52602
2003-05-06,263.42062,336.40833,330.44167,312.74211,285.58035,65.25839,13.34535,70.20372,15.44695
2003-05-07,261.86584,334.47785,326.62116,310.93209,282.25046,65.64037,13.50065,70.61809,15.62822
2003-05-08,257.07395,328.36357,314.6522,305.24642,271.9042,66.84778,13.99638,71.91748,16.20226
2003-05-09,259.9309,332.10311,321.79229,308.69754,278.02941,66.09417,13.67983,71.11264,15.83849
2003-05-10,260.83805,333.28567,324.05667,309.7893,279.97243,65.86641,13.58459,70.86931,15.72899
2003-05-11,261.56532,334.202,325.81108,310.6453,281.49588,65.69289,13.51207,70.68163,15.64458
2003-05-12,261.87707,334.59801,326.55555,311.01427,282.14069,65.62259,13.48221,70.60579,15.60992
2003-05-13,261.77681,334.51474,326.36531,310.92435,281.95361,65.64646,13.49107,70.63431,15.62144
2003-05-14,261.56844,334.34866,326.01354,310.74204,281.59902,65.68659,13.50662,70.68385,15.64225
2003-05-15,264.25503,337.8211,332.75755,313.95864,287.40491,65.01197,13.22824,69.96033,15.32093
2003-05-16,261.92263,334.87932,326.93384,311.21351,282.35454,65.58561,13.46075,70.58011,15.59131
2003-05-17,258.90994,331.03942,319.40841,307.64167,275.84926,66.34522,13.77161,71.39831,15.95171
2003-05-18,255.06364,326.1036,309.85643,303.05965,267.60876,67.34209,14.1845,72.46996,16.42944
2003-05-19,252.17985,322.43007,302.84903,299.642,261.55024,68.10846,14.50635,73.29558,16.80263
2003-05-20,252.58126,322.94427,303.78894,300.11962,262.36158,68.00782,14.46245,73.18733,16.75181
2003-05-21,252.67098,323.08855,304.03311,300.24544,262.558,67.98592,14.45205,73.16578,16.74069
2003-05-22,255.39779,326.57529,310.56933,303.48567,268.2026,67.26011,14.14246,72.38466,16.38207
2003-05-23,253.59279,324.26948,306.16027,301.34226,264.39389,67.74147,14.34403,72.90286,16.61563
2003-05-24,253.73948,324.41522,306.41157,301.4912,264.6346,67.71789,14.33314,72.87421,16.60152
2003-05-25,254.47341,325.34556,308.14368,302.35852,266.13533,67.53116,14.25313,72.67261,16.50855
2003-05-26,255.49843,326.6731,310.63216,303.58679,268.27493,67.2634,14.1391,72.38577,16.37707
2003-05-27,256.68887,328.22945,313.56539,305.02197,270.78842,66.95078,14.00667,72.05201,16.22489
2003-05-28,259.97133,332.47457,321.64936,308.95359,277.74587,66.09272,13.64665,71.13172,15.80927
2003-05-29,257.05051,328.76286,314.43992,305.49786,271.5086,66.83834,13.95359,71.93572,16.16552
2003-05-30,262.18259,335.34271,326.99875,311.60762,282.3448,65.50869,13.3974,70.50571,15.52164
2003-05-31,262.8555,336.21466,328.67061,312.41441,283.78212,65.34624,13.32998,70.33164,15.44388
2003-06-01,263.37104,336.86401,329.91138,313.02117,284.85956,65.22789,13.28073,70.20351,15.38648
2003-06-02,264.04988,337.74259,331.60336,313.83443,286.3148,65.06562,13.21369,70.02956,15.30912
2003-06-03,265.3575,339.41734,334.86265,315.39002,289.12785,64.75092,13.0849,69.69099,15.15996
2003-06-04,270.18659,345.70145,347.23546,321.19938,299.75596,63.5589,12.60228,68.41463,14.60368
2003-06-05,267.3666,342.10677,339.98816,317.85574,293.49265,64.22584,12.866,69.13333,14.90963
2003-06-06,270.18136,345.72708,347.15881,321.21421,299.67306,63.55215,12.59533,68.40929,14.59645
2003-06-07,269.03569,344.26742,344.20179,319.85597,297.11664,63.82636,12.70328,68.7049,14.72174
2003-06-08,266.57619,341.11409,337.87094,316.92853,291.65609,64.41689,12.9376,69.34007,14.99308
2003-06-09,265.4007,339.61709,334.88053,315.53537,289.07049,64.70554,13.05279,69.65129,15.12679
2003-06-10,269.58999,344.98417,345.44041,320.5201,298.18256,63.68892,12.64187,68.55736,14.65075
2003-06-11,271.37606,347.38646,350.22591,322.71949,302.25285,63.25131,12.4674,68.09325,14.45153
2003-06-12,272.15846,348.40064,352.24507,323.65818,303.9889,63.0725,12.39618,67.90148,14.36928
2003-06-13,267.88266,342.92762,341.15231,318.57364,294.41543,64.06913,12.7872,68.97446,14.82257
2003-06-14,269.29339,344.73544,344.72412,320.25256,297.49696,63.73729,12.654,68.61733,14.66821
2003-06-15,271.02117,346.95207,349.13184,322.3104,301.29829,63.33336,12.49286,68.18276,14.48155
2003-06-16,272.48047,348.82282,352.87114,324.04755,304.52392,62.99772,12.35972,67.82158,14.32728
2003-06-17,273.72513,350.41693,356.07047,325.52826,307.28457,62.71561,12.2483,67.5179,14.19814
2003-06-18,276.10637,353.48578,362.28109,328.37344,312.63348,62.17212,12.0353,66.93399,13.95173
2003-06-19,272.17402,348.45695,351.94589,323.70032,303.7117,63.06256,12.37932,67.89294,14.35065
2003-06-20,273.87189,350.63456,356.31862,325.72213,307.48311,62.67436,12.22618,67.47523,14.17322
2003-06-21,273.45595,350.11744,355.24143,325.23697,306.54451,62.77257,12.26378,67.58195,14.21723
2003-06-22,272.58081,348.97356,352.89425,324.1817,304.53288,62.98338,12.34544,67.80739,14.31125
2003-06-23,272.18252,348.47495,351.86013,323.71504,303.63396,63.07908,12.38224,67.91115,14.35423
2003-06-24,272.88299,349.37228,353.6465,324.54846,305.17521,62.92241,12.32002,67.74251,14.2821
2003-06-25,269.61062,345.18463,345.1429,320.65783,297.83614,63.68236,12.61689,68.56078,14.6263
2003-06-26,275.42913,352.778,360.30257,327.67155,310.84346,62.28729,12.06337,67.06742,13.98829
2003-06-27,273.35513,350.12982,354.86672,325.20955,306.14945,62.76062,12.246,67.57754,14.20026
2003-06-28,272.70656,349.22662,353.00911,324.38899,304.58141,62.92854,12.31079,67.75454,14.27379
2003-06-29,272.0888,348.46274,351.43712,323.67349,303.21391,63.07261,12.36638,67.91089,14.33876
2003-06-30,271.47209,347.71795,349.90663,322.96932,301.87027,63.21407,12.42105,68.06581,14.40324
2003-07-01,270.85912,346.99503,348.42613,322.28053,300.56063,63.35127,12.47424,68.21718,14.46647
2003-07-02,275.90511,353.47136,361.40674,328.29224,311.75177,62.17466,12.01016,66.95091,13.92857
2003-07-03,273.57459,350.48569,355.27494,325.51926,306.46246,62.70551,12.21454,67.52254,14.1656
2003-07-04,275.69373,353.33037,361.01608,328.12401,311.34457,62.20229,12.01779,66.9884,13.94066
2003-07-05,278.41277,356.6875,367.85002,331.27831,317.30783,61.61696,11.79091,66.35054,13.67437
2003-07-06,280.94788,359.88251,374.41317,334.26036,322.99726,61.07064,11.58114,65.75932,13.42988
2003-07-07,283.25091,362.88935,380.6424,337.0374,328.34068,60.56593,11.38905,65.21896,13.20839
2003-07-08,285.38694,365.75878,386.63442,339.66538,333.43722,60.09249,11.21034,64.71631,13.00404
2003-07-09,283.20795,362.9965,380.76649,337.09173,328.3601,60.55174,11.38105,65.2125,13.2027
2003-07-10,278.85824,357.42237,369.04487,331.9151,318.2512,61.48703,11.73198,66.21984,13.60982
2003-07-11,282.53712,362.15739,378.79619,336.30675,326.64993,60.67798,11.42256,65.3496,13.25133
2003-07-12,283.60971,363.55187,381.68591,337.59543,329.12969,60.44978,11.33599,65.10505,13.1514
2003-07-13,284.45844,364.6312,383.92465,338.60052,331.06567,60.27574,11.27007,64.91706,13.07469
2003-07-14,284.8968,365.18499,385.0631,339.11737,332.05244,60.1896,11.23721,64.82379,13.03637
2003-07-15,285.0013,365.31914,385.31819,339.24192,332.27237,60.17288,11.23033,64.80579,13.02839
2003-07-16,283.74839,363.74396,381.96751,337.77057,329.3661,60.43773,11.32854,65.09268,13.14299
2003-07-17,281.04555,360.28576,374.67701,334.55748,323.07603,61.01774,11.54533,65.71772,13.39465
2003-07-18,283.59172,363.5505,381.44032,337.58888,328.90751,60.47027,11.3375,65.12811,13.15353
2003-07-19,282.06076,361.58789,377.29449,335.76639,325.33258,60.8021,11.46128,65.48551,13.29715
2003-07-20,278.25873,356.71442,367.09701,331.24079,316.53922,61.62701,11.77162,66.37399,13.65721
2003-07-21,276.72479,354.74744,363.02212,329.41443,313.02583,61.97232,11.90287,66.74587,13.80947
2003-07-22,278.50731,357.03249,367.67259,331.53634,317.0359,61.5787,11.75098,66.32191,13.63325
2003-07-23,276.52443,354.49238,362.41702,329.17711,312.50317,62.02144,11.91937,66.79887,13.82865
2003-07-24,273.47516,350.58421,354.40006,325.54779,305.58987,62.71067,12.18361,67.54123,14.13524
2003-07-25,276.90868,354.98899,363.28029,329.63715,313.24543,61.92825,11.8789,66.69872,13.7818
2003-07-26,277.20323,355.41042,364.11702,330.01433,313.94003,61.86013,11.8521,66.62822,13.75189
2003-07-27,277.45345,355.73949,364.76546,330.31725,314.4941,61.80824,11.83156,66.57286,13.72827
2003-07-28,277.62659,355.90932,365.08788,330.49176,314.8041,61.7841,11.82166,66.54348,13.71539
2003-07-29,275.35133,353.03893,359.17306,327.81343,309.67931,62.2878,12.01374,67.08857,13.93932
2003-07-30,277.63401,356.00318,365.17881,330.5554,314.83767,61.77032,11.81345,66.53336,13.70781
2003-07-31,281.73097,361.34942,376.12029,335.49365,324.22163,60.8483,11.46009,65.54544,13.29993
2003-08-01,278.8752,357.69143,368.47819,332.09603,317.63137,61.4697,11.69351,66.21507,13.57093
2003-08-02,278.3938,357.06488,367.1608,331.51732,316.50153,61.58283,11.73589,66.33634,13.61987
2003-08-03,278.01261,356.59652,366.17125,331.07583,315.63583,61.66907,11.76809,66.43057,13.65778
2003-08-04,277.53613,355.97746,364.87364,330.50371,314.52232,61.78159,11.81037,66.55125,13.70663
2003-08-05,272.32609,349.30647,351.17206,324.30688,302.7054,62.94485,12.25444,67.80496,14.22227
2003-08-06,272.02082,348.97885,350.48824,323.98494,302.08277,63.00942,12.27889,67.87823,14.25221
2003-08-07,273.30344,350.6396,353.79906,325.52246,304.92835,62.71512,12.16349,67.56208,14.11864
2003-08-08,276.2462,354.41932,361.40135,329.03027,311.47834,62.0446,11.90271,66.83999,13.81605
2003-08-09,276.54953,354.85576,362.26559,329.42169,312.19717,61.97366,11.87482,66.76635,13.78483
2003-08-10,276.79055,355.16495,362.87101,329.70986,312.72108,61.92511,11.85555,66.71383,13.76236
2003-08-11,277.09298,355.59967,363.73339,330.09986,313.43855,61.85477,11.82795,66.64078,13.73145
2003-08-12,280.53295,360.02004,372.75036,334.20165,321.20567,61.09131,11.5353,65.81858,13.39184
2003-08-13,278.62575,357.70506,367.93006,332.01578,316.98099,61.48952,11.68503,66.25486,13.56862
2003-08-14,281.33625,361.18738,375.0675,335.2473,323.1287,60.89632,11.45891,65.61584,13.30612
2003-08-15,281.63899,361.6404,375.98146,335.64984,323.88153,60.82533,11.43155,65.54286,13.27577
